TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
lung	lung	0.90648982164555	-0.0981754770405052	17159	14	0.933333333333333	15	17775	9668,217,4241,5352,3164,84969,81831,256979,1287,51313,26047,25924,54843,2122	ZNF432,ALDH2,MFI2,PLOD2,NR4A1,TOX2,NETO2,SUN3,COL4A5,FAM198B,CNTNAP2,MYRIP,SYTL2,MECOM
central_nervous_system	central_nervous_system	0.910858219893418	-0.0933680251255131	17176	14	0.933333333333333	15	17775	9668,217,4241,5352,3164,84969,81831,256979,1287,51313,26047,25924,54843,2122	ZNF432,ALDH2,MFI2,PLOD2,NR4A1,TOX2,NETO2,SUN3,COL4A5,FAM198B,CNTNAP2,MYRIP,SYTL2,MECOM
breast	breast	0.935564078418635	-0.0666056391748193	17278	14	0.933333333333333	15	17775	9668,217,4241,5352,3164,84969,81831,256979,1287,51313,26047,25924,54843,2122	ZNF432,ALDH2,MFI2,PLOD2,NR4A1,TOX2,NETO2,SUN3,COL4A5,FAM198B,CNTNAP2,MYRIP,SYTL2,MECOM
large_intestine-colon-carcinoma-adenocarcinoma	large_intestine-colon-carcinoma-adenocarcinoma	0.940297751487756	-0.0615586969730955	17299	14	0.933333333333333	15	17775	9668,217,4241,5352,3164,84969,81831,256979,1287,51313,26047,25924,54843,2122	ZNF432,ALDH2,MFI2,PLOD2,NR4A1,TOX2,NETO2,SUN3,COL4A5,FAM198B,CNTNAP2,MYRIP,SYTL2,MECOM
colon	colon	0.940519902949294	-0.0613224683710858	17300	14	0.933333333333333	15	17775	9668,217,4241,5352,3164,84969,81831,256979,1287,51313,26047,25924,54843,2122	ZNF432,ALDH2,MFI2,PLOD2,NR4A1,TOX2,NETO2,SUN3,COL4A5,FAM198B,CNTNAP2,MYRIP,SYTL2,MECOM
pancreas	pancreas	0.953276693410509	-0.0478500781078	17360	14	0.933333333333333	15	17775	9668,217,4241,5352,3164,84969,81831,256979,1287,51313,26047,25924,54843,2122	ZNF432,ALDH2,MFI2,PLOD2,NR4A1,TOX2,NETO2,SUN3,COL4A5,FAM198B,CNTNAP2,MYRIP,SYTL2,MECOM
squamous_cell_carcinoma	squamous_cell_carcinoma	0.968544526018678	-0.0319608229856958	17441	14	0.933333333333333	15	17775	9668,217,4241,5352,3164,84969,81831,256979,1287,51313,26047,25924,54843,2122	ZNF432,ALDH2,MFI2,PLOD2,NR4A1,TOX2,NETO2,SUN3,COL4A5,FAM198B,CNTNAP2,MYRIP,SYTL2,MECOM
large_intestine	large_intestine	0.969062978685498	-0.0314256757198694	17444	14	0.933333333333333	15	17775	9668,217,4241,5352,3164,84969,81831,256979,1287,51313,26047,25924,54843,2122	ZNF432,ALDH2,MFI2,PLOD2,NR4A1,TOX2,NETO2,SUN3,COL4A5,FAM198B,CNTNAP2,MYRIP,SYTL2,MECOM
carcinoma	carcinoma	0.977447082621106	-0.0228111240139697	17748	15	1	15	17775	9668,217,4241,5352,647219,3164,84969,81831,256979,1287,51313,26047,25924,54843,2122	ZNF432,ALDH2,MFI2,PLOD2,ASCL5,NR4A1,TOX2,NETO2,SUN3,COL4A5,FAM198B,CNTNAP2,MYRIP,SYTL2,MECOM
breast-carcinoma	breast-carcinoma	0.982180100855263	-0.0179805853508432	15843	11	0.733333333333333	15	17775	9668,4241,5352,3164,84969,81831,1287,26047,25924,54843,2122	ZNF432,MFI2,PLOD2,NR4A1,TOX2,NETO2,COL4A5,CNTNAP2,MYRIP,SYTL2,MECOM
posterior_fossa	posterior_fossa	0.999999999960466	-3.95339831971141e-11	80	0	0	15	17775
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-T_cell_large_granular_lymphocytic_leukaemia	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-T_cell_large_granular_lymphocytic_leukaemia	0.999999999960466	-3.95339831971141e-11	80	0	0	15	17775
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-angioimmunoblastic_T_cell_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-angioimmunoblastic_T_cell_lymphoma	0.999999999965246	-3.47535567011647e-11	268	0	0	15	17775
endometrium-carcinoma-carcinosarcoma-malignant_mesodermal_mixed_tumour	endometrium-carcinoma-carcinosarcoma-malignant_mesodermal_mixed_tumour	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
bronchus	bronchus	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
skin-arm-benign_melanocytic_nevus-Spitz	skin-arm-benign_melanocytic_nevus-Spitz	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
skin-other-atypical_Spitzoid_tumour	skin-other-atypical_Spitzoid_tumour	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
thymus	thymus	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
skin-buttock-other-atypical_Spitzoid_tumour	skin-buttock-other-atypical_Spitzoid_tumour	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
skin-lower_leg-benign_melanocytic_nevus-Spitz	skin-lower_leg-benign_melanocytic_nevus-Spitz	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
upper_aerodigestive_tract-head_neck-carcinoma	upper_aerodigestive_tract-head_neck-carcinoma	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
skin-carcinoma-basal_cell_carcinoma	skin-carcinoma-basal_cell_carcinoma	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
skin-arm-carcinoma-squamous_cell_carcinoma	skin-arm-carcinoma-squamous_cell_carcinoma	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
skin-knee-benign_melanocytic_nevus-Spitz	skin-knee-benign_melanocytic_nevus-Spitz	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-peripheral_T_cell_lymphoma_unspecified	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-peripheral_T_cell_lymphoma_unspecified	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
soft_tissue-fibrous_tissue_and_uncertain_origin-sarcoma	soft_tissue-fibrous_tissue_and_uncertain_origin-sarcoma	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
bone-skull-chordoma	bone-skull-chordoma	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
skin-upper_arm-other-atypical_Spitzoid_tumour	skin-upper_arm-other-atypical_Spitzoid_tumour	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
bone-scapula-chondrosarcoma	bone-scapula-chondrosarcoma	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
skin-lower_leg-carcinoma-squamous_cell_carcinoma	skin-lower_leg-carcinoma-squamous_cell_carcinoma	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
soft_tissue-fibrous_tissue_and_uncertain_origin-malignant_melanoma_of_soft_parts-clear_cell_sarcoma	soft_tissue-fibrous_tissue_and_uncertain_origin-malignant_melanoma_of_soft_parts-clear_cell_sarcoma	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
central_nervous_system-thalamus-glioma-oligoastrocytoma_Grade_III	central_nervous_system-thalamus-glioma-oligoastrocytoma_Grade_III	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
skin-face-benign_melanocytic_nevus-Spitz	skin-face-benign_melanocytic_nevus-Spitz	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
malignant_melanoma_of_soft_parts-clear_cell_sarcoma	malignant_melanoma_of_soft_parts-clear_cell_sarcoma	0.999999999971631	-2.83688633388875e-11	22	0	0	15	17775
myelodysplastic_syndrome_therapy_related	myelodysplastic_syndrome_therapy_related	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
skin-back-benign_melanocytic_nevus-Spitz	skin-back-benign_melanocytic_nevus-Spitz	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
skin-chest-benign_melanocytic_nevus-Spitz	skin-chest-benign_melanocytic_nevus-Spitz	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
basal_cell_carcinosarcoma	basal_cell_carcinosarcoma	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-myelodysplastic_syndrome_therapy_related	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-myelodysplastic_syndrome_therapy_related	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
mixed_acinar-neuroendocrine-ductal_carcinoma	mixed_acinar-neuroendocrine-ductal_carcinoma	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
skin-leg-benign_melanocytic_nevus-Spitz	skin-leg-benign_melanocytic_nevus-Spitz	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
skin-upper_leg-benign_melanocytic_nevus-Spitz	skin-upper_leg-benign_melanocytic_nevus-Spitz	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
salivary_gland-carcinoma-mucoepidermoid_carcinoma	salivary_gland-carcinoma-mucoepidermoid_carcinoma	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
skin-buttock-benign_melanocytic_nevus-Spitz	skin-buttock-benign_melanocytic_nevus-Spitz	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
oligodendroglioma	oligodendroglioma	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
mixed_acinar-ductal_carcinoma	mixed_acinar-ductal_carcinoma	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
skin-shoulder-benign_melanocytic_nevus-Spitz	skin-shoulder-benign_melanocytic_nevus-Spitz	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
endometrioid	endometrioid	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
chronic_neutrophilic_leukaemia	chronic_neutrophilic_leukaemia	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
signet_ring_adenocarcinoma	signet_ring_adenocarcinoma	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
testis-germ_cell_tumour	testis-germ_cell_tumour	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
stomach-carcinoma-signet_ring_adenocarcinoma	stomach-carcinoma-signet_ring_adenocarcinoma	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
skin-foot-benign_melanocytic_nevus-Spitz	skin-foot-benign_melanocytic_nevus-Spitz	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
Merkel_cell_carcinoma	Merkel_cell_carcinoma	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
skin-breast-malignant_melanoma	skin-breast-malignant_melanoma	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
skin-forearm-carcinoma-basal_cell_carcinosarcoma	skin-forearm-carcinoma-basal_cell_carcinosarcoma	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
haemangioma	haemangioma	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
pancreas-carcinoma-mixed_acinar-neuroendocrine-ductal_carcinoma	pancreas-carcinoma-mixed_acinar-neuroendocrine-ductal_carcinoma	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
mixed_acinar-neuroendocrine_carcinoma	mixed_acinar-neuroendocrine_carcinoma	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
ovary-low_malignant_potential_(borderline)_tumour-endometrioid	ovary-low_malignant_potential_(borderline)_tumour-endometrioid	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-chronic_neutrophilic_leukaemia	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-chronic_neutrophilic_leukaemia	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
groin	groin	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
pancreas-carcinoma-mixed_acinar-neuroendocrine_carcinoma	pancreas-carcinoma-mixed_acinar-neuroendocrine_carcinoma	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
central_nervous_system-parietal_lobe-glioma-astrocytoma_Grade_IV	central_nervous_system-parietal_lobe-glioma-astrocytoma_Grade_IV	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
central_nervous_system-medulla-glioma-oligodendroglioma_Grade_III	central_nervous_system-medulla-glioma-oligodendroglioma_Grade_III	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
pancreas-carcinoma-mixed_acinar-ductal_carcinoma	pancreas-carcinoma-mixed_acinar-ductal_carcinoma	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
vulva-carcinoma-squamous_cell_carcinoma	vulva-carcinoma-squamous_cell_carcinoma	0.999999999973005	-2.69946058356778e-11	21	0	0	15	17775
third_ventricle	third_ventricle	0.99999999997585	-2.41497076943577e-11	45	0	0	15	17775
alveolar_soft_part_sarcoma	alveolar_soft_part_sarcoma	0.99999999997585	-2.41497076943577e-11	45	0	0	15	17775
bone-vertebrae-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone-vertebrae-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	0.99999999997585	-2.41497076943577e-11	45	0	0	15	17775
soft_tissue-fibrous_tissue_and_uncertain_origin-alveolar_soft_part_sarcoma	soft_tissue-fibrous_tissue_and_uncertain_origin-alveolar_soft_part_sarcoma	0.99999999997585	-2.41497076943577e-11	45	0	0	15	17775
tongue	tongue	0.99999999997585	-2.41497076943577e-11	45	0	0	15	17775
anaplastic_large_cell_lymphoma	anaplastic_large_cell_lymphoma	0.99999999997585	-2.41497076943577e-11	45	0	0	15	17775
low_malignant_potential_(borderline)_tumour	low_malignant_potential_(borderline)_tumour	0.999999999976216	-2.37844299276476e-11	41	0	0	15	17775
ovary-carcinoma-undifferentiated_carcinoma	ovary-carcinoma-undifferentiated_carcinoma	0.999999999976216	-2.37844299276476e-11	41	0	0	15	17775
cortisol_and_virilizing_syndrome-producing	cortisol_and_virilizing_syndrome-producing	0.999999999976216	-2.37844299276476e-11	41	0	0	15	17775
skin-buttock-malignant_melanoma	skin-buttock-malignant_melanoma	0.999999999976216	-2.37844299276476e-11	41	0	0	15	17775
gliosarcoma	gliosarcoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
skin-lower_leg-other-keratoacanthoma	skin-lower_leg-other-keratoacanthoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
salivary_gland-carcinoma-adenocarcinoma	salivary_gland-carcinoma-adenocarcinoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
spindle_and_epithelioid	spindle_and_epithelioid	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
malignant_adnexal_tumour	malignant_adnexal_tumour	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
cerebral_cortex	cerebral_cortex	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
ependymoma_Grade_III-IV	ependymoma_Grade_III-IV	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
NS-carcinoma-adenocarcinoma	NS-carcinoma-adenocarcinoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
skin-lip-other-keratoacanthoma	skin-lip-other-keratoacanthoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
skin-leg-carcinoma-squamous_cell_carcinoma	skin-leg-carcinoma-squamous_cell_carcinoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
supratentorial	supratentorial	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
skin-chest-carcinoma-squamous_cell_carcinoma	skin-chest-carcinoma-squamous_cell_carcinoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
precursor_T_cell_lymphoblastic_lymphoma	precursor_T_cell_lymphoblastic_lymphoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
skin-chest-other-keratoacanthoma	skin-chest-other-keratoacanthoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
soft_tissue-fat-liposarcoma-dedifferentiated	soft_tissue-fat-liposarcoma-dedifferentiated	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
soft_tissue-fibrous_tissue_and_uncertain_origin-solitary_fibrous_tumour	soft_tissue-fibrous_tissue_and_uncertain_origin-solitary_fibrous_tumour	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
skin-back-other-keratoacanthoma	skin-back-other-keratoacanthoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
bone-sacrum-chordoma	bone-sacrum-chordoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
soft_tissue-fibrous_tissue_and_uncertain_origin-gastrointestinal_stromal_tumour-spindle_and_epithelioid	soft_tissue-fibrous_tissue_and_uncertain_origin-gastrointestinal_stromal_tumour-spindle_and_epithelioid	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
central_nervous_system-midbrain-glioma-oligoastrocytoma_Grade_III	central_nervous_system-midbrain-glioma-oligoastrocytoma_Grade_III	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
skin-upper_leg-other-keratoacanthoma	skin-upper_leg-other-keratoacanthoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
ependymoma_Grade_II	ependymoma_Grade_II	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
skin-arm-other-keratoacanthoma	skin-arm-other-keratoacanthoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
small_intestine-ileum-carcinoma-adenocarcinoma	small_intestine-ileum-carcinoma-adenocarcinoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
breast-carcinoma-adenoid_cystic_carcinoma	breast-carcinoma-adenoid_cystic_carcinoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
skin-sole-malignant_melanoma-nodular	skin-sole-malignant_melanoma-nodular	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
bone-tibia-chondrosarcoma-peripheral	bone-tibia-chondrosarcoma-peripheral	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
skin-face-other-keratoacanthoma	skin-face-other-keratoacanthoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
calcaneus	calcaneus	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
skin-scalp-malignant_melanoma-superficial_spreading	skin-scalp-malignant_melanoma-superficial_spreading	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
skin-genital-carcinoma-squamous_cell_carcinoma	skin-genital-carcinoma-squamous_cell_carcinoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
genital	genital	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
skin-upper_arm-carcinoma-squamous_cell_carcinoma	skin-upper_arm-carcinoma-squamous_cell_carcinoma	0.999999999976359	-2.36408882755772e-11	19	0	0	15	17775
solitary_fibrous_tumour	solitary_fibrous_tumour	0.999999999978222	-2.17776705060669e-11	33	0	0	15	17775
hepatoblastoma	hepatoblastoma	0.999999999978222	-2.17776705060669e-11	33	0	0	15	17775
small_intestine-duodenum-carcinoma-adenocarcinoma	small_intestine-duodenum-carcinoma-adenocarcinoma	0.999999999978222	-2.17776705060669e-11	33	0	0	15	17775
urinary_tract-bladder-carcinoma-squamous_cell_carcinoma	urinary_tract-bladder-carcinoma-squamous_cell_carcinoma	0.999999999978222	-2.17776705060669e-11	33	0	0	15	17775
soft_tissue-fibrous_tissue_and_uncertain_origin-desmoplastic_small_round_cell_tumour	soft_tissue-fibrous_tissue_and_uncertain_origin-desmoplastic_small_round_cell_tumour	0.999999999978222	-2.17776705060669e-11	33	0	0	15	17775
liver-other-hepatoblastoma	liver-other-hepatoblastoma	0.999999999978222	-2.17776705060669e-11	33	0	0	15	17775
cutaneous_T_cell_lymphoma	cutaneous_T_cell_lymphoma	0.999999999978222	-2.17776705060669e-11	33	0	0	15	17775
salivary_gland-submandibular-carcinoma-adenoid_cystic_carcinoma	salivary_gland-submandibular-carcinoma-adenoid_cystic_carcinoma	0.999999999978222	-2.17776705060669e-11	33	0	0	15	17775
haematopoietic_and_lymphoid_tissue-skin-lymphoid_neoplasm-cutaneous_T_cell_lymphoma	haematopoietic_and_lymphoid_tissue-skin-lymphoid_neoplasm-cutaneous_T_cell_lymphoma	0.999999999978222	-2.17776705060669e-11	33	0	0	15	17775
sacrum	sacrum	0.999999999978222	-2.17776705060669e-11	33	0	0	15	17775
skin-scalp-malignant_melanoma-desmoplastic	skin-scalp-malignant_melanoma-desmoplastic	0.999999999978222	-2.17776705060669e-11	33	0	0	15	17775
desmoplastic_small_round_cell_tumour	desmoplastic_small_round_cell_tumour	0.999999999978222	-2.17776705060669e-11	33	0	0	15	17775
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-Langerhans_cell_histiocytosis	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-Langerhans_cell_histiocytosis	0.999999999978642	-2.13585171478377e-11	61	0	0	15	17775
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_leukaemia_of_ambiguous_lineage	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_leukaemia_of_ambiguous_lineage	0.999999999978642	-2.13585171478377e-11	61	0	0	15	17775
temporoparietal	temporoparietal	0.999999999978642	-2.13585171478377e-11	61	0	0	15	17775
thyroid-carcinoma-follicular_carcinoma	thyroid-carcinoma-follicular_carcinoma	0.999999999978642	-2.13585171478377e-11	61	0	0	15	17775
acute_leukaemia_of_ambiguous_lineage	acute_leukaemia_of_ambiguous_lineage	0.999999999978642	-2.13585171478377e-11	61	0	0	15	17775
follicular_carcinoma	follicular_carcinoma	0.999999999978642	-2.13585171478377e-11	61	0	0	15	17775
Langerhans_cell_histiocytosis	Langerhans_cell_histiocytosis	0.999999999978642	-2.13585171478377e-11	61	0	0	15	17775
soft_tissue-striated_muscle-rhabdomyosarcoma-sclerosing	soft_tissue-striated_muscle-rhabdomyosarcoma-sclerosing	0.999999999978642	-2.13585171478377e-11	61	0	0	15	17775
sarcoma	sarcoma	0.999999999978711	-2.12890782223475e-11	57	0	0	15	17775
central_nervous_system-thalamus-glioma-astrocytoma_Grade_II	central_nervous_system-thalamus-glioma-astrocytoma_Grade_II	0.999999999978711	-2.12890782223475e-11	57	0	0	15	17775
skin-forearm-malignant_melanoma	skin-forearm-malignant_melanoma	0.999999999978711	-2.12890782223475e-11	57	0	0	15	17775
thyroid-adenoma-nodule-goitre	thyroid-adenoma-nodule-goitre	0.999999999978711	-2.12890782223475e-11	57	0	0	15	17775
lower_leg	lower_leg	0.999999999980401	-1.95989435152214e-11	175	0	0	15	17775
chest	chest	0.999999999981225	-1.87747071254548e-11	147	0	0	15	17775
eye-uveal_tract-malignant_melanoma	eye-uveal_tract-malignant_melanoma	0.999999999981438	-1.85624428420806e-11	153	0	0	15	17775
aldosterone_producing	aldosterone_producing	0.999999999983106	-1.68944092743752e-11	92	0	0	15	17775
synovial_sarcoma	synovial_sarcoma	0.999999999983106	-1.68944092743752e-11	92	0	0	15	17775
uveal_tract	uveal_tract	0.999999999984026	-1.59742413235977e-11	603	0	0	15	17775
skin-foot-malignant_melanoma	skin-foot-malignant_melanoma	0.999999999984992	-1.50075071519699e-11	84	0	0	15	17775
bone-ilium-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone-ilium-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	0.999999999984992	-1.50075071519699e-11	84	0	0	15	17775
endometrium-ovary-endometriosis	endometrium-ovary-endometriosis	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
pituitary-adenoma-PRL	pituitary-adenoma-PRL	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
skin-malignant_melanoma-lentigo_maligna	skin-malignant_melanoma-lentigo_maligna	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
skin-vulva-malignant_melanoma	skin-vulva-malignant_melanoma	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
mucinous_adenocarcinoma	mucinous_adenocarcinoma	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
upper_aerodigestive_tract-pharynx-carcinoma	upper_aerodigestive_tract-pharynx-carcinoma	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
anus	anus	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
skin-scalp-malignant_melanoma-nodular	skin-scalp-malignant_melanoma-nodular	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
intraventricular	intraventricular	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
skin-head_neck-carcinoma-Merkel_cell_carcinoma	skin-head_neck-carcinoma-Merkel_cell_carcinoma	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
upper_aerodigestive_tract-sinonasal_and_nasal_cavity-carcinoma-undifferentiated_carcinoma	upper_aerodigestive_tract-sinonasal_and_nasal_cavity-carcinoma-undifferentiated_carcinoma	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
central_nervous_system-cerebellum-other-ganglioglioma	central_nervous_system-cerebellum-other-ganglioglioma	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
central_nervous_system-posterior_fossa-glioma-ependymoma	central_nervous_system-posterior_fossa-glioma-ependymoma	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
skin-back-carcinoma-basal_cell_carcinoma	skin-back-carcinoma-basal_cell_carcinoma	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
skin-upper_extremity-carcinoma-Merkel_cell_carcinoma	skin-upper_extremity-carcinoma-Merkel_cell_carcinoma	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
sarcomatous-fibrous	sarcomatous-fibrous	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
PRL	PRL	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-Burkitt_lymphoma	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-Burkitt_lymphoma	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
central_nervous_system-hypothalamus-glioma-astrocytoma_Grade_I	central_nervous_system-hypothalamus-glioma-astrocytoma_Grade_I	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
stomach-adenoma	stomach-adenoma	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
giant_cell_tumour	giant_cell_tumour	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
skin-shoulder-malignant_melanoma-nodular	skin-shoulder-malignant_melanoma-nodular	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
ovary-adenoma-mucinous	ovary-adenoma-mucinous	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-Hodgkin_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-Hodgkin_lymphoma	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
skin-lower_extremity-carcinoma-Merkel_cell_carcinoma	skin-lower_extremity-carcinoma-Merkel_cell_carcinoma	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
chest_wall	chest_wall	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
Brenner_tumour	Brenner_tumour	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
cervix-carcinoma-adenocarcinoma	cervix-carcinoma-adenocarcinoma	0.999999999985116	-1.4883848306403e-11	13	0	0	15	17775
