TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
3.20.20.70	-	0.280463365144974	-1.2713121680928	42	4	0.00625978090766823	639	9988	3373,3615,210,55253	HYAL1,IMPDH2,ALAD,TYW1
1.10.1450.10	-	0.281538663611241	-1.26748549230367	5	1	0.00156494522691706	639	9988	10100	TSPAN2
3.30.70.890	-	0.281538663611241	-1.26748549230367	5	1	0.00156494522691706	639	9988	2585	GALK2
2.40.290.10	-	0.281538663611241	-1.26748549230367	5	1	0.00156494522691706	639	9988	23013	SPEN
3.40.350.10	-	0.281538663611241	-1.26748549230367	5	1	0.00156494522691706	639	9988	7511	XPNPEP1
3.30.1050.10	-	0.281538663611241	-1.26748549230367	5	1	0.00156494522691706	639	9988	84263	HSDL2
2.120.10.10	-	0.281538663611241	-1.26748549230367	5	1	0.00156494522691706	639	9988	4758	NEU1
2.30.130.10	-	0.281538663611241	-1.26748549230367	5	1	0.00156494522691706	639	9988	221078	NSUN6
4.10.900.10	-	0.282735904418535	-1.26324201697555	29	3	0.00469483568075117	639	9988	1825,1824,6934	DSC3,DSC2,TCF7L2
3.30.70.330	-	0.286844364033597	-1.24881549590975	242	18	0.028169014084507	639	9988	124540,84365,55269,133522,55035,10644,9904,55068,8867,5073,10643,23013,3189,22916,8871,2521,26986,27327	MSI2,NIFK,PSPC1,PPARGC1B,NOL8,IGF2BP2,RBM19,ENOX1,SYNJ1,PARN,IGF2BP3,SPEN,HNRNPH3,NCBP2,SYNJ2,FUS,PABPC1,TNRC6A
2.60.40.820	-	0.297393612367561	-1.21269872343973	17	2	0.00312989045383412	639	9988	6926,23269	TBX3,MGA
4.10.260.10	-	0.297393612367561	-1.21269872343973	17	2	0.00312989045383412	639	9988	54331,2787	GNG2,GNG5
1.10.840.10	-	0.300596783495475	-1.2019855020017	30	3	0.00469483568075117	639	9988	51195,10045,11069	RAPGEFL1,SH2D3A,RAPGEF4
1.10.418.10	-	0.301283338579045	-1.19970413281816	71	6	0.00938967136150235	639	9988	667,2318,23301,2317,89795,10788	DST,FLNC,EHBP1,FLNB,NAV3,IQGAP2
3.30.470.20	-	0.321574847153796	-1.13452495632247	18	2	0.00312989045383412	639	9988	2618,5095	GART,PCCA
3.40.570.10	-	0.327526522367258	-1.11618624285838	6	1	0.00156494522691706	639	9988	9941	EXOG
1.10.600.10	-	0.327526522367258	-1.11618624285838	6	1	0.00156494522691706	639	9988	57107	PDSS2
3.40.1190.20	-	0.327526522367258	-1.11618624285838	6	1	0.00156494522691706	639	9988	132	ADK
1.20.120.550	-	0.327526522367258	-1.11618624285838	6	1	0.00156494522691706	639	9988	4257	MGST1
2.60.40.720	-	0.327526522367258	-1.11618624285838	6	1	0.00156494522691706	639	9988	861	RUNX1
2.140.10.30	-	0.327526522367258	-1.11618624285838	6	1	0.00156494522691706	639	9988	1803	DPP4
2.160.20.10	-	0.327526522367258	-1.11618624285838	6	1	0.00156494522691706	639	9988	57214	CEMIP
1.25.10.30	-	0.327526522367258	-1.11618624285838	6	1	0.00156494522691706	639	9988	6262	RYR2
3.30.310.10	-	0.327526522367258	-1.11618624285838	6	1	0.00156494522691706	639	9988	162	AP1B1
3.40.50.1110	-	0.327526522367258	-1.11618624285838	6	1	0.00156494522691706	639	9988	91523	PCED1B
3.30.920.20	-	0.327526522367258	-1.11618624285838	6	1	0.00156494522691706	639	9988	667	DST
2.60.40.150	-	0.33164590542817	-1.10368742914989	146	11	0.0172143974960876	639	9988	5583,90342,201294,10973,8831,23025,23286,5578,6857,23236,5551	PRKCH,FER1L5,UNC13D,ASCC3,SYNGAP1,UNC13A,WWC1,PRKCA,SYT1,PLCB1,PRF1
1.10.720.30	-	0.345542646763443	-1.06263920847598	19	2	0.00312989045383412	639	9988	56852,57496	RAD18,MKL2
1.10.150.50	-	0.34771474085589	-1.05637284553799	104	8	0.0125195618153365	639	9988	1912,84456,8496,148398,22955,90678,23034,154075	PHC2,L3MBTL3,PPFIBP1,SAMD11,SCMH1,LRSAM1,SAMD4A,SAMD3
1.25.10.10	-	0.36716614944547	-1.00194081009117	210	15	0.0234741784037559	639	9988	55130,25914,26953,3836,93436,23287,79613,23534,64374,162,23214,57492,55374,9933,51194	ARMC4,RTTN,RANBP6,KPNA1,ARMC6,AGTPBP1,TANGO6,TNPO3,SIL1,AP1B1,XPO6,ARID1B,TMCO6,PUM3,IPO11
4.10.280.10	-	0.367393186892432	-1.00132265048729	106	8	0.0125195618153365	639	9988	56938,6938,3397,6721,6929,3398,8553,23269	ARNTL2,TCF12,ID1,SREBF2,TCF3,ID2,BHLHE40,MGA
1.10.565.10	-	0.369102066041973	-0.996682071449055	48	4	0.00625978090766823	639	9988	7026,2649,5468,7025	NR2F2,NR6A1,PPARG,NR2F1
3.30.1330.20	-	0.369225411177468	-0.99634795104734	20	2	0.00312989045383412	639	9988	51175,7846	TUBE1,TUBA1A
4.10.1040.10	-	0.370575064972412	-0.992699250253586	7	1	0.00156494522691706	639	9988	1761	DMRT1
2.60.40.360	-	0.370575064972412	-0.992699250253586	7	1	0.00156494522691706	639	9988	56180	MOSPD1
3.30.428.10	-	0.370575064972412	-0.992699250253586	7	1	0.00156494522691706	639	9988	2272	FHIT
3.10.260.20	-	0.370575064972412	-0.992699250253586	7	1	0.00156494522691706	639	9988	6498	SKIL
1.10.720.40	-	0.370575064972412	-0.992699250253586	7	1	0.00156494522691706	639	9988	7112	TMPO
1.50.10.50	-	0.370575064972412	-0.992699250253586	7	1	0.00156494522691706	639	9988	4121	MAN1A1
3.30.830.10	-	0.370575064972412	-0.992699250253586	7	1	0.00156494522691706	639	9988	23203	PMPCA
1.10.2000.10	-	0.392561547332601	-0.935061945562138	21	2	0.00312989045383412	639	9988	10699,7976	CORIN,FZD3
1.10.287.600	-	0.392561547332601	-0.935061945562138	21	2	0.00312989045383412	639	9988	51175,7846	TUBE1,TUBA1A
3.40.390.10	-	0.405431906034201	-0.902802345460726	80	6	0.00938967136150235	639	9988	8754,203102,8728,4316,4325,4323	ADAM9,ADAM32,ADAM19,MMP7,MMP16,MMP14
1.10.472.30	-	0.410871882264211	-0.889473835066187	8	1	0.00156494522691706	639	9988	23469	PHF3
2.60.120.590	-	0.410871882264211	-0.889473835066187	8	1	0.00156494522691706	639	9988	91801	ALKBH8
1.10.950.10	-	0.410871882264211	-0.889473835066187	8	1	0.00156494522691706	639	9988	6840	SVIL
3.30.810.10	-	0.410871882264211	-0.889473835066187	8	1	0.00156494522691706	639	9988	5305	PIP4K2A
3.30.800.10	-	0.410871882264211	-0.889473835066187	8	1	0.00156494522691706	639	9988	5305	PIP4K2A
4.10.1060.10	-	0.410871882264211	-0.889473835066187	8	1	0.00156494522691706	639	9988	2521	FUS
