TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
3.30.50.10	-	0.00480661715352993	-5.33776173677647	57	11	0.013801756587202	797	9988	7068,2908,2624,3164,7067,5465,8013,4929,5916,4306,7181	THRB,NR3C1,GATA2,NR4A1,THRA,PPARA,NR4A3,NR4A2,RARG,NR3C2,NR2C1
3.90.1170.50	-	0.00636001010378521	-5.05772531298589	2	2	0.00250941028858218	797	9988	7498,316	XDH,AOX1
1.10.150.120	-	0.00636001010378521	-5.05772531298589	2	2	0.00250941028858218	797	9988	316,7498	AOX1,XDH
3.30.365.10	-	0.00636001010378521	-5.05772531298589	2	2	0.00250941028858218	797	9988	316,7498	AOX1,XDH
2.60.40.720	-	0.00842734947665542	-4.77627297198793	6	3	0.00376411543287327	797	9988	864,860,7157	RUNX3,RUNX2,TP53
3.80.20.20	-	0.0138794125189159	-4.27734865052575	7	3	0.00376411543287327	797	9988	2064,2065,3480	ERBB2,ERBB3,IGF1R
1.20.80.10	-	0.0142155182914129	-4.2534210736636	49	9	0.0112923462986198	797	9988	57669,130271,122786,10455,54566,83660,64097,29116,23150	EPB41L5,PLEKHH2,FRMD6,ECI2,EPB41L4B,TLN2,EPB41L4A,MYLIP,FRMD4B
3.40.309.10	-	0.0144629442164151	-4.23616547188373	19	5	0.00627352572145546	797	9988	501,221,217,224,220	ALDH7A1,ALDH3B1,ALDH2,ALDH3A2,ALDH1A3
3.40.605.10	-	0.0144629442164151	-4.23616547188373	19	5	0.00627352572145546	797	9988	501,221,217,224,220	ALDH7A1,ALDH3B1,ALDH2,ALDH3A2,ALDH1A3
3.30.1520.10	-	0.0161478848738871	-4.12596620545164	50	9	0.0112923462986198	797	9988	23678,64089,5287,5337,29887,221749,29934,401548,51375	SGK3,SNX16,PIK3C2B,PLD1,SNX10,PXDC1,SNX12,SNX30,SNX7
1.10.150.50	-	0.0176621470165857	-4.03633151607787	104	15	0.0188205771643664	797	9988	160851,116984,64411,203286,2114,56899,2001,2043,2041,2050,54809,51513,2113,1999,6322	DGKH,ARAP2,ARAP3,ANKS6,ETS2,ANKS1B,ELF5,EPHA4,EPHA1,EPHB4,SAMD9,ETV7,ETS1,ELF3,SCML1
1.20.120.180	-	0.0180673709817498	-4.01364767573482	3	2	0.00250941028858218	797	9988	5720,5721	PSME1,PSME2
1.20.5.120	-	0.0180673709817498	-4.01364767573482	3	2	0.00250941028858218	797	9988	5720,5721	PSME1,PSME2
4.10.770.10	-	0.0180673709817498	-4.01364767573482	3	2	0.00250941028858218	797	9988	864,860	RUNX3,RUNX2
4.10.630.10	-	0.0180673709817498	-4.01364767573482	3	2	0.00250941028858218	797	9988	8202,10499	NCOA3,NCOA2
1.20.1290.10	-	0.0180673709817498	-4.01364767573482	3	2	0.00250941028858218	797	9988	143686,27244	SESN3,SESN1
2.30.40.10	-	0.0209050957603059	-3.86776233344715	8	3	0.00376411543287327	797	9988	56896,144193,1808	DPYSL5,AMDHD1,DPYSL2
3.40.850.10	-	0.0214689390635877	-3.84114808314297	44	8	0.0100376411543287	797	9988	10112,9928,23303,9493,10749,63971,1062,3832	KIF20A,KIF14,KIF13B,KIF23,KIF1C,KIF13A,CENPE,KIF11
3.40.50.410	-	0.0219968739400721	-3.81685492935317	70	11	0.013801756587202	797	9988	10484,57685,1292,3696,4147,1291,9254,64856,1294,84168,1303	SEC23A,CACHD1,COL6A2,ITGB8,MATN2,COL6A1,CACNA2D2,VWA1,COL7A1,ANTXR1,COL12A1
1.10.2000.10	-	0.0221713724821357	-3.80895335009211	21	5	0.00627352572145546	797	9988	80781,7855,8322,8324,8323	COL18A1,FZD5,FZD4,FZD7,FZD6
1.10.506.10	-	0.0269811950178581	-3.61261513645332	15	4	0.00501882057716437	797	9988	128239,8826,5922,5921	IQGAP3,IQGAP1,RASA2,RASA1
4.10.400.10	-	0.0274872793531722	-3.5940319503032	46	8	0.0100376411543287	797	9988	158056,3339,6768,4038,81831,6653,84918,56649	MAMDC4,HSPG2,ST14,LRP4,NETO2,SORL1,LRP11,TMPRSS4
1.10.840.10	-	0.0287561436662941	-3.54890384182716	30	6	0.00752823086574655	797	9988	8412,55103,221002,9693,10125,10235	BCAR3,RALGPS2,RASGEF1A,RAPGEF2,RASGRP1,RASGRP2
1.25.40.70	-	0.0295273971986935	-3.52243672802888	9	3	0.00376411543287327	797	9988	5287,5293,5290	PIK3C2B,PIK3CD,PIK3CA
2.30.42.10	-	0.0295341871667011	-3.52220679962074	150	19	0.0238393977415307	797	9988	84443,4008,9693,4354,64398,6641,57716,6640,57568,27134,27295,57619,5998,3984,1741,375449,7074,357,9699	FRMPD3,LMO7,RAPGEF2,MPP1,MPP5,SNTB1,PRX,SNTA1,SIPA1L2,TJP3,PDLIM3,SHROOM3,RGS3,LIMK1,DLG3,MAST4,TIAM1,SHROOM2,RIMS2
3.30.500.10	-	0.038017364816071	-3.26971225479024	24	5	0.00627352572145546	797	9988	3106,3107,3134,3133,3105	HLA-B,HLA-C,HLA-F,HLA-E,HLA-A
4.10.800.10	-	0.0414468178672415	-3.18334417074007	17	4	0.00501882057716437	797	9988	4072,4070,3485,3489	EPCAM,TACSTD2,IGFBP2,IGFBP6
3.40.800.20	-	0.0514708795951469	-2.96673907599105	11	3	0.00376411543287327	797	9988	3065,79885,9734	HDAC1,HDAC11,HDAC9
2.60.120.290	-	0.0522709793701041	-2.95131394967936	52	8	0.0100376411543287	797	9988	56034,6768,1954,649,81831,83999,8828,7093	PDGFC,ST14,MEGF8,BMP1,NETO2,KREMEN1,NRP2,TLL2
3.40.120.10	-	0.054064660408124	-2.91757453378213	5	2	0.00250941028858218	797	9988	283209,5236	PGM2L1,PGM1
1.10.1450.10	-	0.054064660408124	-2.91757453378213	5	2	0.00250941028858218	797	9988	7105,928	TSPAN6,CD9
3.30.43.10	-	0.054064660408124	-2.91757453378213	5	2	0.00250941028858218	797	9988	7498,316	XDH,AOX1
3.30.310.50	-	0.054064660408124	-2.91757453378213	5	2	0.00250941028858218	797	9988	283209,5236	PGM2L1,PGM1
2.10.110.10	-	0.0587607514917306	-2.83428113858652	72	10	0.0125470514429109	797	9988	4008,54751,3927,27295,8543,3984,26468,29995,144165,22998	LMO7,FBLIM1,LASP1,PDLIM3,LMO4,LIMK1,LHX6,LMCD1,PRICKLE1,LIMCH1
3.40.50.1000	-	0.0611235178541778	-2.7948585792655	63	9	0.0112923462986198	797	9988	10079,10396,540,10217,5205,148229,64900,10106,57205	ATP9A,ATP8A1,ATP7B,CTDSPL,ATP8B1,ATP8B3,LPIN3,CTDSP2,ATP10D
3.40.570.10	-	0.0768833158737769	-2.56546638473801	6	2	0.00250941028858218	797	9988	23052,5167	ENDOD1,ENPP1
4.10.40.20	-	0.0768833158737769	-2.56546638473801	6	2	0.00250941028858218	797	9988	3485,3489	IGFBP2,IGFBP6
3.30.465.10	-	0.0768833158737769	-2.56546638473801	6	2	0.00250941028858218	797	9988	316,7498	AOX1,XDH
1.25.10.30	-	0.0768833158737769	-2.56546638473801	6	2	0.00250941028858218	797	9988	3709,3710	ITPR2,ITPR3
2.30.30.230	-	0.079795754905772	-2.52828497261089	1	1	0.00125470514429109	797	9988	2184	FAH
3.90.1170.30	-	0.079795754905772	-2.52828497261089	1	1	0.00125470514429109	797	9988	1890	TYMP
1.10.287.190	-	0.079795754905772	-2.52828497261089	1	1	0.00125470514429109	797	9988	2958	GTF2A2
2.60.40.1130	-	0.079795754905772	-2.52828497261089	1	1	0.00125470514429109	797	9988	5875	RABGGTA
1.20.1150.12	-	0.079795754905772	-2.52828497261089	1	1	0.00125470514429109	797	9988	10961	ERP29
3.60.60.10	-	0.079795754905772	-2.52828497261089	1	1	0.00125470514429109	797	9988	427	ASAH1
3.30.70.1040	-	0.079795754905772	-2.52828497261089	1	1	0.00125470514429109	797	9988	1605	DAG1
2.60.40.380	-	0.079795754905772	-2.52828497261089	1	1	0.00125470514429109	797	9988	390928	PAPL
2.60.40.770	-	0.079795754905772	-2.52828497261089	1	1	0.00125470514429109	797	9988	10577	NPC2
4.10.93.10	-	0.079795754905772	-2.52828497261089	1	1	0.00125470514429109	797	9988	1345	COX6C
3.30.1780.10	-	0.079795754905772	-2.52828497261089	1	1	0.00125470514429109	797	9988	1428	CRYM
2.40.128.80	-	0.079795754905772	-2.52828497261089	1	1	0.00125470514429109	797	9988	1075	CTSC
3.40.1030.10	-	0.079795754905772	-2.52828497261089	1	1	0.00125470514429109	797	9988	1890	TYMP
4.10.720.10	-	0.079795754905772	-2.52828497261089	1	1	0.00125470514429109	797	9988	9372	ZFYVE9
3.10.120.10	-	0.0951307348974749	-2.35250317660203	14	3	0.00376411543287327	797	9988	9415,1528,10857	FADS2,CYB5A,PGRMC1
1.10.472.10	-	0.095406428904976	-2.34960931385738	40	6	0.00752823086574655	797	9988	9134,10983,595,899,9133,8851	CCNE2,CCNI,CCND1,CCNF,CCNB2,CDK5R1
3.30.830.10	-	0.1020848772178	-2.28195068213947	7	2	0.00250941028858218	797	9988	9512,3416	PMPCB,IDE
4.10.1000.10	-	0.10727326850967	-2.2323757889044	32	5	0.00627352572145546	797	9988	64718,7737,7538,54542,55796	UNKL,RNF113A,ZFP36,RC3H2,MBNL3
3.90.550.10	-	0.109608786954953	-2.21083773473525	81	10	0.0125470514429109	797	9988	337876,2591,6675,5352,79695,120071,51809,55624,83468,2583	CHSY3,GALNT3,UAP1,PLOD2,GALNT12,GYLTL1B,GALNT7,POMGNT1,GLT8D2,B4GALNT1
2.60.40.1180	-	0.112168119867177	-2.18775646292418	15	3	0.00376411543287327	797	9988	2517,23324,2717	FUCA1,MAN2B2,GLA
1.50.40.10	-	0.126643858819217	-2.06637639309647	53	7	0.00878293601003764	797	9988	29957,54977,292,203427,253512,10165,55186	SLC25A24,SLC25A38,SLC25A5,SLC25A43,SLC25A30,SLC25A13,SLC25A36
3.90.290.10	-	0.129144804369503	-2.04682098967651	8	2	0.00250941028858218	797	9988	4052,4053	LTBP1,LTBP2
4.10.1110.10	-	0.129144804369503	-2.04682098967651	8	2	0.00250941028858218	797	9988	7763,93550	ZFAND5,ZFAND4
1.10.1070.11	-	0.130261528606942	-2.03821109088789	16	3	0.00376411543287327	797	9988	5287,5293,5290	PIK3C2B,PIK3CD,PIK3CA
1.20.1110.10	-	0.130261528606942	-2.03821109088789	16	3	0.00376411543287327	797	9988	476,9914,490	ATP1A1,ATP2C2,ATP2B1
3.20.20.190	-	0.133931010281659	-2.01043046025563	25	4	0.00501882057716437	797	9988	23007,51573,5330,5336	PLCH1,GDE1,PLCB2,PLCG2
3.90.228.10	-	0.149293252338565	-1.9018427707794	17	3	0.00376411543287327	797	9988	64761,25976,83666	PARP12,TIPARP,PARP9
3.30.379.10	-	0.153231499710408	-1.8758054311241	2	1	0.00125470514429109	797	9988	3074	HEXB
1.10.10.250	-	0.153231499710408	-1.8758054311241	2	1	0.00125470514429109	797	9988	6136	RPL12
1.10.930.10	-	0.153231499710408	-1.8758054311241	2	1	0.00125470514429109	797	9988	6850	SYK
2.30.90.10	-	0.153231499710408	-1.8758054311241	2	1	0.00125470514429109	797	9988	4192	MDK
1.20.1420.10	-	0.153231499710408	-1.8758054311241	2	1	0.00125470514429109	797	9988	83660	TLN2
1.10.1620.10	-	0.153231499710408	-1.8758054311241	2	1	0.00125470514429109	797	9988	6170	RPL39
1.10.168.10	-	0.153231499710408	-1.8758054311241	2	1	0.00125470514429109	797	9988	5082	PDCL
1.10.10.540	-	0.153231499710408	-1.8758054311241	2	1	0.00125470514429109	797	9988	5886	RAD23A
2.60.40.320	-	0.153231499710408	-1.8758054311241	2	1	0.00125470514429109	797	9988	2990	GUSB
3.40.50.10330	-	0.153231499710408	-1.8758054311241	2	1	0.00125470514429109	797	9988	133686	NADK2
2.60.200.30	-	0.153231499710408	-1.8758054311241	2	1	0.00125470514429109	797	9988	133686	NADK2
2.20.60.10	-	0.153231499710408	-1.8758054311241	2	1	0.00125470514429109	797	9988	4192	MDK
3.30.1550.10	-	0.153231499710408	-1.8758054311241	2	1	0.00125470514429109	797	9988	6136	RPL12
3.90.1420.10	-	0.153231499710408	-1.8758054311241	2	1	0.00125470514429109	797	9988	84193	SETD3
3.30.700.20	-	0.153231499710408	-1.8758054311241	2	1	0.00125470514429109	797	9988	9949	AMMECR1
1.10.555.10	-	0.153481344040686	-1.87417625653536	66	8	0.0100376411543287	797	9988	83478,9824,64411,116984,55635,23616,5295,29	ARHGAP24,ARHGAP11A,ARAP3,ARAP2,DEPDC1,SH3BP1,PIK3R1,ABR
3.40.1100.10	-	0.157606920706691	-1.84765118940899	9	2	0.00250941028858218	797	9988	8671,6508	SLC4A4,SLC4A3
3.30.505.10	-	0.181391090493187	-1.70709985775984	112	12	0.0150564617314931	797	9988	8412,64759,53358,6775,5336,5295,7006,7525,6850,5921,9021,9655	BCAR3,TNS3,SHC3,STAT4,PLCG2,PIK3R1,TEC,YES1,SYK,RASA1,SOCS3,SOCS5
1.10.10.10	-	0.183176693651039	-1.69730405289703	213	21	0.0263488080301129	797	9988	2004,55635,2305,55810,8450,2002,2113,2300,8971,1999,93986,144455,2114,3005,2001,2963,3660,200576,51513,2118,10988	ELK3,DEPDC1,FOXM1,FOXJ2,CUL4B,ELK1,ETS1,FOXL1,H1FX,ELF3,FOXP2,E2F7,ETS2,H1F0,ELF5,GTF2F2,IRF2,PIKFYVE,ETV7,ETV4,METAP2
3.40.390.10	-	0.186039302634127	-1.68179732310603	80	9	0.0112923462986198	797	9988	51321,4324,4326,649,8751,140766,1889,170690,7093	AMZ2,MMP15,MMP17,BMP1,ADAM15,ADAMTS14,ECE1,ADAMTS16,TLL2
2.30.30.190	-	0.187075864080077	-1.67624105412981	10	2	0.00250941028858218	797	9988	7461,23303	CLIP2,KIF13B
4.10.900.10	-	0.197203025712846	-1.62352149355988	29	4	0.00501882057716437	797	9988	1001,6932,64405,999	CDH3,TCF7,CDH22,CDH1
3.40.640.10	-	0.211398697440388	-1.55400936715255	40	5	0.00627352572145546	797	9988	2805,4942,2571,1491,8879	GOT1,OAT,GAD1,CTH,SGPL1
3.40.50.200	-	0.217210305079872	-1.52688924692872	11	2	0.00250941028858218	797	9988	5045,5125	FURIN,PCSK5
2.60.40.670	-	0.217210305079872	-1.52688924692872	11	2	0.00250941028858218	797	9988	84918,9856	LRP11,KIAA0319
3.20.20.220	-	0.22081356407588	-1.51043653496295	3	1	0.00125470514429109	797	9988	5625	PRODH
1.10.1520.10	-	0.22081356407588	-1.51043653496295	3	1	0.00125470514429109	797	9988	65080	MRPL44
1.10.810.10	-	0.22081356407588	-1.51043653496295	3	1	0.00125470514429109	797	9988	79145	CHCHD7
4.10.1170.10	-	0.22081356407588	-1.51043653496295	3	1	0.00125470514429109	797	9988	9261	MAPKAPK2
4.10.170.10	-	0.22081356407588	-1.51043653496295	3	1	0.00125470514429109	797	9988	7157	TP53
2.70.50.30	-	0.22081356407588	-1.51043653496295	3	1	0.00125470514429109	797	9988	397	ARHGDIB
1.10.3520.10	-	0.22081356407588	-1.51043653496295	3	1	0.00125470514429109	797	9988	80772	CPTP
1.10.30.10	-	0.232288706660787	-1.45977425570916	52	6	0.00752823086574655	797	9988	10362,6932,30812,84969,10042,6662	HMG20B,TCF7,SOX8,TOX2,HMGXB4,SOX9
3.90.226.10	-	0.232463597002724	-1.4590216382447	21	3	0.00376411543287327	797	9988	10455,32,64087	ECI2,ACACB,MCCC2
3.90.190.10	-	0.256867555098247	-1.35919467673754	87	9	0.0112923462986198	797	9988	5792,64759,54961,5795,54434,10076,27143,11221,1846	PTPRF,TNS3,SSH3,PTPRJ,SSH1,PTPRU,PALD1,DUSP10,DUSP4
1.10.540.10	-	0.278344619201428	-1.27889529559236	13	2	0.00250941028858218	797	9988	8309,36	ACOX2,ACADSB
2.10.10.10	-	0.278344619201428	-1.27889529559236	13	2	0.00250941028858218	797	9988	2161,9902	F12,MRC2
3.40.50.970	-	0.278344619201428	-1.27889529559236	13	2	0.00250941028858218	797	9988	55526,55753	DHTKD1,OGDHL
2.60.40.420	-	0.278344619201428	-1.27889529559236	13	2	0.00250941028858218	797	9988	1946,1947	EFNA5,EFNB1
3.10.20.30	-	0.278344619201428	-1.27889529559236	13	2	0.00250941028858218	797	9988	316,7498	AOX1,XDH
1.10.533.10	-	0.278559950401111	-1.27812198101687	89	9	0.0112923462986198	797	9988	147945,23586,22900,1612,64127,219699,64135,29775,837	NLRP4,DDX58,CARD8,DAPK1,NOD2,UNC5B,IFIH1,CARD10,CASP4
1.20.1410.10	-	0.28300801469196	-1.26228006127363	4	1	0.00125470514429109	797	9988	83660	TLN2
1.10.275.10	-	0.28300801469196	-1.26228006127363	4	1	0.00125470514429109	797	9988	3034	HAL
3.90.850.10	-	0.28300801469196	-1.26228006127363	4	1	0.00125470514429109	797	9988	2184	FAH
1.20.5.30	-	0.28300801469196	-1.26228006127363	4	1	0.00125470514429109	797	9988	4147	MATN2
3.40.225.10	-	0.28300801469196	-1.26228006127363	4	1	0.00125470514429109	797	9988	120	ADD3
2.30.18.10	-	0.28300801469196	-1.26228006127363	4	1	0.00125470514429109	797	9988	2958	GTF2A2
1.10.1410.20	-	0.28300801469196	-1.26228006127363	4	1	0.00125470514429109	797	9988	4940	OAS3
1.20.1480.20	-	0.28300801469196	-1.26228006127363	4	1	0.00125470514429109	797	9988	375449	MAST4
1.10.287.160	-	0.28300801469196	-1.26228006127363	4	1	0.00125470514429109	797	9988	5585	PKN1
1.10.150.220	-	0.28300801469196	-1.26228006127363	4	1	0.00125470514429109	797	9988	81706	PPP1R14C
1.20.5.520	-	0.28300801469196	-1.26228006127363	4	1	0.00125470514429109	797	9988	286527	TMSB15B
3.90.370.10	-	0.28300801469196	-1.26228006127363	4	1	0.00125470514429109	797	9988	7077	TIMP2
2.60.40.10	-	0.284296800518709	-1.25773651427979	661	57	0.0715181932245922	797	9988	4059,59307,286676,23321,3339,3133,3134,2043,9542,11119,9466,3597,29126,5361,3105,4756,3480,114990,3572,162282,6653,64115,3107,2050,56920,3321,81607,10076,11118,64856,93185,1294,4919,2041,5738,214,3953,1605,1303,5792,3106,9848,6892,5795,2263,10507,5819,558,5754,26018,57538,54621,3084,219699,10371,3977,945	BCAM,SIGIRR,ILDR1,TRIM2,HSPG2,HLA-E,HLA-F,EPHA4,NRG2,BTN3A1,IL27RA,IL13RA1,CD274,PLXNA1,HLA-A,NEO1,IGF1R,VASN,IL6ST,ANKFN1,SORL1,C10orf54,HLA-C,EPHB4,SEMA3G,IGSF3,PVRL4,PTPRU,BTN3A2,VWA1,IGSF8,COL7A1,ROR1,EPHA1,PTGFRN,ALCAM,LEPR,DAG1,COL12A1,PTPRF,HLA-B,MFAP3L,TAPBP,PTPRJ,FGFR2,SEMA4D,PVRL2,AXL,PTK7,LRIG1,ALPK3,VSIG10,NRG1,UNC5B,SEMA3A,LIFR,CD33
2.10.90.10	-	0.298136187232548	-1.21020489273525	68	7	0.00878293601003764	797	9988	5154,5228,56034,9518,10220,9048,655	PDGFA,PGF,PDGFC,GDF15,GDF11,ARTN,BMP7
3.40.250.10	-	0.299164447775969	-1.20676186422016	24	3	0.00376411543287327	797	9988	11221,95681,1846	DUSP10,CEP41,DUSP4
1.10.630.10	-	0.301679986225886	-1.19838847169006	57	6	0.00752823086574655	797	9988	56603,113612,1543,57834,4051,1545	CYP26B1,CYP2U1,CYP1A1,CYP4F11,CYP4F3,CYP1B1
2.60.120.10	-	0.30410868960404	-1.19037010988287	46	5	0.00627352572145546	797	9988	5577,11149,9693,5592,10908	PRKAR2B,BVES,RAPGEF2,PRKG1,PNPLA6
3.10.250.10	-	0.321696280169093	-1.13414740784693	25	3	0.00376411543287327	797	9988	4017,56649,3959	LOXL2,TMPRSS4,LGALS3BP
2.60.200.20	-	0.322831845984712	-1.13062369198558	36	4	0.00501882057716437	797	9988	10749,63971,9928,23303	KIF1C,KIF13A,KIF14,KIF13B
3.20.20.80	-	0.322831845984712	-1.13062369198558	36	4	0.00501882057716437	797	9988	2517,89944,2990,3074	FUCA1,GLB1L2,GUSB,HEXB
4.10.280.10	-	0.338118505439552	-1.08435883713835	106	10	0.0125470514429109	797	9988	57491,3280,8202,647219,79365,4286,7291,7392,196,10499	AHRR,HES1,NCOA3,ASCL5,BHLHE41,MITF,TWIST1,USF2,AHR,NCOA2
3.30.1600.10	-	0.340243853261225	-1.07809270297385	5	1	0.00125470514429109	797	9988	23411	SIRT1
3.20.20.120	-	0.340243853261225	-1.07809270297385	5	1	0.00125470514429109	797	9988	2026	ENO2
3.30.390.10	-	0.340243853261225	-1.07809270297385	5	1	0.00125470514429109	797	9988	2026	ENO2
1.20.1270.50	-	0.340243853261225	-1.07809270297385	5	1	0.00125470514429109	797	9988	23324	MAN2B2
3.40.718.10	-	0.340243853261225	-1.07809270297385	5	1	0.00125470514429109	797	9988	3417	IDH1
3.30.70.360	-	0.340243853261225	-1.07809270297385	5	1	0.00125470514429109	797	9988	135293	PM20D2
3.20.110.10	-	0.340243853261225	-1.07809270297385	5	1	0.00125470514429109	797	9988	23324	MAN2B2
2.160.20.70	-	0.340243853261225	-1.07809270297385	5	1	0.00125470514429109	797	9988	6102	RP2
3.10.350.10	-	0.340243853261225	-1.07809270297385	5	1	0.00125470514429109	797	9988	55074	OXR1
1.20.1260.10	-	0.340243853261225	-1.07809270297385	5	1	0.00125470514429109	797	9988	2495	FTH1
3.90.79.10	-	0.366707014992942	-1.003192074028	27	3	0.00376411543287327	797	9988	131870,11162,167227	NUDT16,NUDT6,DCP2
1.10.880.10	-	0.368983980224232	-0.997002049910498	16	2	0.00250941028858218	797	9988	9603,4779	NFE2L3,NFE2L1
1.25.40.10	-	0.379793212323031	-0.968128352477631	194	17	0.0213299874529486	797	9988	79836,158219,55214,5611,57217,9694,29899,899,3437,27031,9049,79809,9881,8974,283208,147700,3434	LONRF3,TTC39B,P3H2,DNAJC3,TTC7A,EMC2,GPSM2,CCNF,IFIT3,NPHP3,AIP,TTC21B,TRANK1,P4HA2,P4HA3,KLC3,IFIT1
3.30.40.10	-	0.381875757562434	-0.962659965261364	438	37	0.0464240903387704	797	9988	23086,64795,643596,23321,221687,94121,580,55128,9372,54843,151636,79589,51533,223082,6737,51257,200576,25924,29116,55223,94120,9699,84333,81603,79836,267,54542,7737,26108,54492,127544,23338,55632,79960,23220,55785,81847	EXPH5,RMND5A,RNF224,TRIM2,RNF182,SYTL4,BARD1,TRIM68,ZFYVE9,SYTL2,DTX3L,RNF128,PHF7,ZNRF2,TRIM21,MARCH2,PIKFYVE,MYRIP,MYLIP,TRIM62,SYTL3,RIMS2,PCGF5,TRIM8,LONRF3,AMFR,RC3H2,RNF113A,PYGO1,NEURL1B,RNF19B,JADE2,G2E3,JADE1,DTX4,FGD6,RNF146
