TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
skin-carcinoma-basal_cell_carcinoma	skin-carcinoma-basal_cell_carcinoma	0.999999999976279	-2.37206686105782e-11	22	0	0	3	17775
skin-arm-carcinoma-squamous_cell_carcinoma	skin-arm-carcinoma-squamous_cell_carcinoma	0.999999999976279	-2.37206686105782e-11	22	0	0	3	17775
skin-knee-benign_melanocytic_nevus-Spitz	skin-knee-benign_melanocytic_nevus-Spitz	0.999999999976279	-2.37206686105782e-11	22	0	0	3	17775
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-peripheral_T_cell_lymphoma_unspecified	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-peripheral_T_cell_lymphoma_unspecified	0.999999999976279	-2.37206686105782e-11	22	0	0	3	17775
soft_tissue-fibrous_tissue_and_uncertain_origin-sarcoma	soft_tissue-fibrous_tissue_and_uncertain_origin-sarcoma	0.999999999976279	-2.37206686105782e-11	22	0	0	3	17775
bone-skull-chordoma	bone-skull-chordoma	0.999999999976279	-2.37206686105782e-11	22	0	0	3	17775
skin-upper_arm-other-atypical_Spitzoid_tumour	skin-upper_arm-other-atypical_Spitzoid_tumour	0.999999999976279	-2.37206686105782e-11	22	0	0	3	17775
bone-scapula-chondrosarcoma	bone-scapula-chondrosarcoma	0.999999999976279	-2.37206686105782e-11	22	0	0	3	17775
skin-lower_leg-carcinoma-squamous_cell_carcinoma	skin-lower_leg-carcinoma-squamous_cell_carcinoma	0.999999999976279	-2.37206686105782e-11	22	0	0	3	17775
soft_tissue-fibrous_tissue_and_uncertain_origin-malignant_melanoma_of_soft_parts-clear_cell_sarcoma	soft_tissue-fibrous_tissue_and_uncertain_origin-malignant_melanoma_of_soft_parts-clear_cell_sarcoma	0.999999999976279	-2.37206686105782e-11	22	0	0	3	17775
central_nervous_system-thalamus-glioma-oligoastrocytoma_Grade_III	central_nervous_system-thalamus-glioma-oligoastrocytoma_Grade_III	0.999999999976279	-2.37206686105782e-11	22	0	0	3	17775
skin-face-benign_melanocytic_nevus-Spitz	skin-face-benign_melanocytic_nevus-Spitz	0.999999999976279	-2.37206686105782e-11	22	0	0	3	17775
malignant_melanoma_of_soft_parts-clear_cell_sarcoma	malignant_melanoma_of_soft_parts-clear_cell_sarcoma	0.999999999976279	-2.37206686105782e-11	22	0	0	3	17775
thyroid-carcinoma	thyroid-carcinoma	0.999999999976605	-2.33949856015547e-11	4286	0	0	3	17775
large_intestine-caecum-adenoma	large_intestine-caecum-adenoma	0.999999999976745	-2.32551687714982e-11	235	0	0	3	17775
endometrium-carcinoma-serous_carcinoma	endometrium-carcinoma-serous_carcinoma	0.999999999977057	-2.29431872805774e-11	1500	0	0	3	17775
bone-tibia-chondrosarcoma	bone-tibia-chondrosarcoma	0.999999999977297	-2.27033513165706e-11	73	0	0	3	17775
lung-left_lower_lobe-carcinoma-adenocarcinoma	lung-left_lower_lobe-carcinoma-adenocarcinoma	0.999999999977297	-2.27033513165706e-11	73	0	0	3	17775
cortisol_producing	cortisol_producing	0.999999999977297	-2.27033513165706e-11	73	0	0	3	17775
adrenal_gland-adrenal_gland-adrenal_cortical_adenoma-cortisol_producing	adrenal_gland-adrenal_gland-adrenal_cortical_adenoma-cortisol_producing	0.999999999977297	-2.27033513165706e-11	73	0	0	3	17775
benign	benign	0.999999999977488	-2.25116042390254e-11	275	0	0	3	17775
endometrium-carcinoma-mixed_adenosquamous_carcinoma	endometrium-carcinoma-mixed_adenosquamous_carcinoma	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
adrenal_gland-adrenal_gland-adrenal_cortical_hyperplasia	adrenal_gland-adrenal_gland-adrenal_cortical_hyperplasia	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
lung-carcinoma-signet_ring_cell_adenocarcinoma	lung-carcinoma-signet_ring_cell_adenocarcinoma	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
skin-back-benign_melanocytic_nevus	skin-back-benign_melanocytic_nevus	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
skin-neck-carcinoma-basal_cell_carcinoma	skin-neck-carcinoma-basal_cell_carcinoma	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
well_differentiated	well_differentiated	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
frontoparietal	frontoparietal	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
soft_tissue-fat-liposarcoma-well_differentiated	soft_tissue-fat-liposarcoma-well_differentiated	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
perivascular_epithelioid_cell_tumour_(PEComa)	perivascular_epithelioid_cell_tumour_(PEComa)	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
small_intestine-ileum-carcinoid-endocrine_tumour	small_intestine-ileum-carcinoid-endocrine_tumour	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
gastrinoma	gastrinoma	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
central_nervous_system-spinal_cord-glioma-astrocytoma_Grade_I	central_nervous_system-spinal_cord-glioma-astrocytoma_Grade_I	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
soft_tissue-fibrous_tissue_and_uncertain_origin-sarcoma-spindle	soft_tissue-fibrous_tissue_and_uncertain_origin-sarcoma-spindle	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
signet_ring_cell_adenocarcinoma	signet_ring_cell_adenocarcinoma	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
prostate-hyperplasia	prostate-hyperplasia	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
pancreas-carcinoid-endocrine_tumour-non_functioning	pancreas-carcinoid-endocrine_tumour-non_functioning	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
congenital	congenital	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
seborrhoeic_keratosis	seborrhoeic_keratosis	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
skin-scalp-carcinoma-basal_cell_carcinoma	skin-scalp-carcinoma-basal_cell_carcinoma	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
stomach-carcinoma-tubular_adenocarcinoma	stomach-carcinoma-tubular_adenocarcinoma	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
skin-scalp-malignant_melanoma-lentigo_maligna	skin-scalp-malignant_melanoma-lentigo_maligna	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
placenta	placenta	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
central_nervous_system-supratentorial-primitive_neuroectodermal_tumour-medulloblastoma	central_nervous_system-supratentorial-primitive_neuroectodermal_tumour-medulloblastoma	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
upper_aerodigestive_tract-mouth-other-dysplasia	upper_aerodigestive_tract-mouth-other-dysplasia	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
kidney-other-oncocytoma	kidney-other-oncocytoma	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
central_nervous_system-cerebellum-glioma-astrocytoma_Grade_IV	central_nervous_system-cerebellum-glioma-astrocytoma_Grade_IV	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
choroid_plexus	choroid_plexus	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-B_cell_lymphoma_unspecified	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-B_cell_lymphoma_unspecified	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
central_nervous_system-cerebellum-glioma-astrocytoma_Grade_II	central_nervous_system-cerebellum-glioma-astrocytoma_Grade_II	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
sarcomatoid_carcinoma	sarcomatoid_carcinoma	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
metaplastic_carcinoma	metaplastic_carcinoma	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
retromolar	retromolar	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
central_nervous_system-temporal_lobe-glioma-astrocytoma_Grade_III	central_nervous_system-temporal_lobe-glioma-astrocytoma_Grade_III	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
Overgrowth_syndrome	Overgrowth_syndrome	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
skin-foot-malignant_melanoma-nodular	skin-foot-malignant_melanoma-nodular	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
oncocytoma	oncocytoma	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
breast-carcinoma-metaplastic_carcinoma	breast-carcinoma-metaplastic_carcinoma	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
central_nervous_system-fourth_ventricle-glioma-ependymoma	central_nervous_system-fourth_ventricle-glioma-ependymoma	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
central_nervous_system-cerebellum-glioma-astrocytoma_Grade_III	central_nervous_system-cerebellum-glioma-astrocytoma_Grade_III	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
pleomorphic_carcinoma	pleomorphic_carcinoma	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
gastrointestinal_tract_(site_indeterminate)-carcinoid-endocrine_tumour	gastrointestinal_tract_(site_indeterminate)-carcinoid-endocrine_tumour	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
central_nervous_system-posterior_fossa-glioma-astrocytoma_Grade_I	central_nervous_system-posterior_fossa-glioma-astrocytoma_Grade_I	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
chiasm	chiasm	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
skin-hand-malignant_melanoma-acral_lentiginous	skin-hand-malignant_melanoma-acral_lentiginous	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
soft_tissue-striated_muscle-Overgrowth_syndrome	soft_tissue-striated_muscle-Overgrowth_syndrome	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
dysembryoplastic_neuroepithelial_tumour	dysembryoplastic_neuroepithelial_tumour	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
tubular_adenocarcinoma	tubular_adenocarcinoma	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
bone-extraskeletal-chondrosarcoma-myxoid	bone-extraskeletal-chondrosarcoma-myxoid	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
pleura-mesothelioma-sarcomatous-fibrous	pleura-mesothelioma-sarcomatous-fibrous	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
skin-back-malignant_melanoma-superficial_spreading	skin-back-malignant_melanoma-superficial_spreading	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
soft_tissue-blood_vessel-perivascular_epithelioid_cell_tumour_(PEComa)	soft_tissue-blood_vessel-perivascular_epithelioid_cell_tumour_(PEComa)	0.999999999977493	-2.25071546892759e-11	11	0	0	3	17775
cerebellum	cerebellum	0.999999999977582	-2.24175595214858e-11	801	0	0	3	17775
lung-carcinoma-acinar_adenocarcinoma	lung-carcinoma-acinar_adenocarcinoma	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
autonomic_ganglia-paraspinal-neuroblastoma	autonomic_ganglia-paraspinal-neuroblastoma	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
soft_tissue-nerve_sheath-schwannoma	soft_tissue-nerve_sheath-schwannoma	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
soft_tissue-blood_vessel-glomus_tumour	soft_tissue-blood_vessel-glomus_tumour	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_lymphoblastic_leukaemia	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_lymphoblastic_leukaemia	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
adenosquamous_carcinoma	adenosquamous_carcinoma	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
glomus_tumour	glomus_tumour	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
granulocytic_sarcoma	granulocytic_sarcoma	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
paraspinal	paraspinal	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
soft_tissue-fat-liposarcoma	soft_tissue-fat-liposarcoma	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
atypical_lobular_hyperplasia	atypical_lobular_hyperplasia	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
breast-hyperplasia-atypical_lobular_hyperplasia	breast-hyperplasia-atypical_lobular_hyperplasia	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
gastrointestinal_tract_(site_indeterminate)	gastrointestinal_tract_(site_indeterminate)	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-granulocytic_sarcoma	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-granulocytic_sarcoma	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
mixed_carcinoma	mixed_carcinoma	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
autonomic_ganglia-mediastinum-neuroblastoma	autonomic_ganglia-mediastinum-neuroblastoma	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
biliary_tract-gallbladder-carcinoma-adenosquamous_carcinoma	biliary_tract-gallbladder-carcinoma-adenosquamous_carcinoma	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
soft_tissue-fibrous_tissue_and_uncertain_origin-gastrointestinal_stromal_tumour-spindle	soft_tissue-fibrous_tissue_and_uncertain_origin-gastrointestinal_stromal_tumour-spindle	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
autonomic_ganglia-abdomen-neuroblastoma	autonomic_ganglia-abdomen-neuroblastoma	0.999999999977661	-2.23392858296139e-11	26	0	0	3	17775
sarcoma	sarcoma	0.999999999977727	-2.22733316480704e-11	57	0	0	3	17775
central_nervous_system-thalamus-glioma-astrocytoma_Grade_II	central_nervous_system-thalamus-glioma-astrocytoma_Grade_II	0.999999999977727	-2.22733316480704e-11	57	0	0	3	17775
skin-forearm-malignant_melanoma	skin-forearm-malignant_melanoma	0.999999999977727	-2.22733316480704e-11	57	0	0	3	17775
thyroid-adenoma-nodule-goitre	thyroid-adenoma-nodule-goitre	0.999999999977727	-2.22733316480704e-11	57	0	0	3	17775
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	0.999999999977751	-2.22491608605846e-11	793	0	0	3	17775
skin-ankle-malignant_melanoma-acral_lentiginous	skin-ankle-malignant_melanoma-acral_lentiginous	0.999999999977754	-2.22459037453108e-11	335	0	0	3	17775
meninges-meningioma	meninges-meningioma	0.999999999977754	-2.22459037453108e-11	335	0	0	3	17775
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm	0.999999999978161	-2.18388561900283e-11	792	0	0	3	17775
islet_cell	islet_cell	0.999999999978215	-2.17852901890799e-11	155	0	0	3	17775
pancreas-carcinoid-endocrine_tumour-islet_cell	pancreas-carcinoid-endocrine_tumour-islet_cell	0.999999999978215	-2.17852901890799e-11	155	0	0	3	17775
myelodysplastic_syndrome_therapy_related	myelodysplastic_syndrome_therapy_related	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
skin-back-benign_melanocytic_nevus-Spitz	skin-back-benign_melanocytic_nevus-Spitz	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
skin-chest-benign_melanocytic_nevus-Spitz	skin-chest-benign_melanocytic_nevus-Spitz	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
basal_cell_carcinosarcoma	basal_cell_carcinosarcoma	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-myelodysplastic_syndrome_therapy_related	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-myelodysplastic_syndrome_therapy_related	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
mixed_acinar-neuroendocrine-ductal_carcinoma	mixed_acinar-neuroendocrine-ductal_carcinoma	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
skin-leg-benign_melanocytic_nevus-Spitz	skin-leg-benign_melanocytic_nevus-Spitz	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
skin-upper_leg-benign_melanocytic_nevus-Spitz	skin-upper_leg-benign_melanocytic_nevus-Spitz	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
salivary_gland-carcinoma-mucoepidermoid_carcinoma	salivary_gland-carcinoma-mucoepidermoid_carcinoma	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
skin-buttock-benign_melanocytic_nevus-Spitz	skin-buttock-benign_melanocytic_nevus-Spitz	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
oligodendroglioma	oligodendroglioma	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
mixed_acinar-ductal_carcinoma	mixed_acinar-ductal_carcinoma	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
skin-shoulder-benign_melanocytic_nevus-Spitz	skin-shoulder-benign_melanocytic_nevus-Spitz	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
endometrioid	endometrioid	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
chronic_neutrophilic_leukaemia	chronic_neutrophilic_leukaemia	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
signet_ring_adenocarcinoma	signet_ring_adenocarcinoma	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
testis-germ_cell_tumour	testis-germ_cell_tumour	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
stomach-carcinoma-signet_ring_adenocarcinoma	stomach-carcinoma-signet_ring_adenocarcinoma	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
skin-foot-benign_melanocytic_nevus-Spitz	skin-foot-benign_melanocytic_nevus-Spitz	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
Merkel_cell_carcinoma	Merkel_cell_carcinoma	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
skin-breast-malignant_melanoma	skin-breast-malignant_melanoma	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
skin-forearm-carcinoma-basal_cell_carcinosarcoma	skin-forearm-carcinoma-basal_cell_carcinosarcoma	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
haemangioma	haemangioma	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
pancreas-carcinoma-mixed_acinar-neuroendocrine-ductal_carcinoma	pancreas-carcinoma-mixed_acinar-neuroendocrine-ductal_carcinoma	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
mixed_acinar-neuroendocrine_carcinoma	mixed_acinar-neuroendocrine_carcinoma	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
ovary-low_malignant_potential_(borderline)_tumour-endometrioid	ovary-low_malignant_potential_(borderline)_tumour-endometrioid	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-chronic_neutrophilic_leukaemia	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-chronic_neutrophilic_leukaemia	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
groin	groin	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
pancreas-carcinoma-mixed_acinar-neuroendocrine_carcinoma	pancreas-carcinoma-mixed_acinar-neuroendocrine_carcinoma	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
central_nervous_system-parietal_lobe-glioma-astrocytoma_Grade_IV	central_nervous_system-parietal_lobe-glioma-astrocytoma_Grade_IV	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
central_nervous_system-medulla-glioma-oligodendroglioma_Grade_III	central_nervous_system-medulla-glioma-oligodendroglioma_Grade_III	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
pancreas-carcinoma-mixed_acinar-ductal_carcinoma	pancreas-carcinoma-mixed_acinar-ductal_carcinoma	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
vulva-carcinoma-squamous_cell_carcinoma	vulva-carcinoma-squamous_cell_carcinoma	0.999999999978463	-2.15365748952134e-11	21	0	0	3	17775
back	back	0.99999999997867	-2.13304038645449e-11	311	0	0	3	17775
parathyroid-carcinoma	parathyroid-carcinoma	0.99999999997867	-2.13304038645449e-11	311	0	0	3	17775
skin-upper_back-malignant_melanoma	skin-upper_back-malignant_melanoma	0.999999999978719	-2.12804910378181e-11	330	0	0	3	17775
virilizing_syndrome_producing	virilizing_syndrome_producing	0.999999999978719	-2.12804910378181e-11	330	0	0	3	17775
pancreas-other-cystic_tumour	pancreas-other-cystic_tumour	0.999999999978984	-2.10163744602188e-11	93	0	0	3	17775
cystic_tumour	cystic_tumour	0.999999999978984	-2.10163744602188e-11	93	0	0	3	17775
marginal_zone_lymphoma	marginal_zone_lymphoma	0.999999999979322	-2.06775706498456e-11	342	0	0	3	17775
haematopoietic_and_lymphoid_tissue-spleen-lymphoid_neoplasm-marginal_zone_lymphoma	haematopoietic_and_lymphoid_tissue-spleen-lymphoid_neoplasm-marginal_zone_lymphoma	0.999999999979335	-2.06649386060988e-11	334	0	0	3	17775
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-mast_cell_neoplasm	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-mast_cell_neoplasm	0.999999999980015	-1.99845958996074e-11	254	0	0	3	17775
mast_cell_neoplasm	mast_cell_neoplasm	0.999999999980015	-1.99845958996074e-11	254	0	0	3	17775
small_intestine-carcinoid-endocrine_tumour	small_intestine-carcinoid-endocrine_tumour	0.999999999980199	-1.98008485097875e-11	182	0	0	3	17775
retroperitoneum	retroperitoneum	0.999999999980262	-1.97379642962952e-11	31	0	0	3	17775
central_nervous_system-temporal_lobe-glioma-ependymoma	central_nervous_system-temporal_lobe-glioma-ependymoma	0.999999999980262	-1.97379642962952e-11	31	0	0	3	17775
sternum	sternum	0.999999999980262	-1.97379642962952e-11	31	0	0	3	17775
skin-malignant_melanoma-superficial_spreading	skin-malignant_melanoma-superficial_spreading	0.999999999980262	-1.97379642962952e-11	31	0	0	3	17775
salivary_gland-mouth_floor-carcinoma-adenoid_cystic_carcinoma	salivary_gland-mouth_floor-carcinoma-adenoid_cystic_carcinoma	0.999999999980262	-1.97379642962952e-11	31	0	0	3	17775
bone-pelvis-chondrosarcoma-peripheral	bone-pelvis-chondrosarcoma-peripheral	0.999999999980262	-1.97379642962952e-11	31	0	0	3	17775
haematopoietic_and_lymphoid_tissue-small_intestine-lymphoid_neoplasm-enteropathy_type_T_cell_lymphoma	haematopoietic_and_lymphoid_tissue-small_intestine-lymphoid_neoplasm-enteropathy_type_T_cell_lymphoma	0.999999999981257	-1.87430664758099e-11	46	0	0	3	17775
vulva	vulva	0.999999999981257	-1.87430664758099e-11	46	0	0	3	17775
enteropathy_type_T_cell_lymphoma	enteropathy_type_T_cell_lymphoma	0.999999999981257	-1.87430664758099e-11	46	0	0	3	17775
peritoneum-mesothelioma	peritoneum-mesothelioma	0.999999999981257	-1.87430664758099e-11	46	0	0	3	17775
endometrium-carcinoma	endometrium-carcinoma	0.999999999981257	-1.87430664758099e-11	46	0	0	3	17775
vertebrae	vertebrae	0.999999999981322	-1.86777290889774e-11	68	0	0	3	17775
buttock	buttock	0.999999999981322	-1.86777290889774e-11	68	0	0	3	17775
lung-left_upper_lobe-carcinoma-adenocarcinoma	lung-left_upper_lobe-carcinoma-adenocarcinoma	0.999999999981341	-1.86592988442639e-11	586	0	0	3	17775
hand	hand	0.999999999981609	-1.83914473480726e-11	587	0	0	3	17775
peritoneum-appendix-other-pseudomyxoma_peritonei	peritoneum-appendix-other-pseudomyxoma_peritonei	0.999999999981715	-1.82854837093302e-11	597	0	0	3	17775
pseudomyxoma_peritonei	pseudomyxoma_peritonei	0.999999999981715	-1.82854837093302e-11	597	0	0	3	17775
pancreas-carcinoma-solid_pseudopapillary_carcinoma	pancreas-carcinoma-solid_pseudopapillary_carcinoma	0.999999999981747	-1.82526024790905e-11	24	0	0	3	17775
soft_tissue-fibrous_tissue_and_uncertain_origin-endometrial_stromal_sarcoma	soft_tissue-fibrous_tissue_and_uncertain_origin-endometrial_stromal_sarcoma	0.999999999981747	-1.82526024790905e-11	24	0	0	3	17775
atypical_ductal_hyperplasia	atypical_ductal_hyperplasia	0.999999999981747	-1.82526024790905e-11	24	0	0	3	17775
phyllodes_tumour	phyllodes_tumour	0.999999999981747	-1.82526024790905e-11	24	0	0	3	17775
breast-other-phyllodes_tumour	breast-other-phyllodes_tumour	0.999999999981747	-1.82526024790905e-11	24	0	0	3	17775
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-B_cell_lymphoma_unspecified	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-B_cell_lymphoma_unspecified	0.999999999981747	-1.82526024790905e-11	24	0	0	3	17775
breast-hyperplasia-atypical_ductal_hyperplasia	breast-hyperplasia-atypical_ductal_hyperplasia	0.999999999981747	-1.82526024790905e-11	24	0	0	3	17775
basal_cell_carcinoma	basal_cell_carcinoma	0.999999999981747	-1.82526024790905e-11	24	0	0	3	17775
central_nervous_system-spinal_cord-glioma-astrocytoma_Grade_IV	central_nervous_system-spinal_cord-glioma-astrocytoma_Grade_IV	0.999999999981747	-1.82526024790905e-11	24	0	0	3	17775
endometrial_stromal_sarcoma	endometrial_stromal_sarcoma	0.999999999981747	-1.82526024790905e-11	24	0	0	3	17775
solid_pseudopapillary_carcinoma	solid_pseudopapillary_carcinoma	0.999999999981747	-1.82526024790905e-11	24	0	0	3	17775
skin-benign_melanocytic_nevus-Spitz	skin-benign_melanocytic_nevus-Spitz	0.999999999981747	-1.82526024790905e-11	24	0	0	3	17775
pleomorphic	pleomorphic	0.999999999981747	-1.82526024790905e-11	24	0	0	3	17775
neuroendocrine_carcinoma	neuroendocrine_carcinoma	0.999999999981747	-1.82526024790905e-11	24	0	0	3	17775
angioimmunoblastic_T_cell_lymphoma	angioimmunoblastic_T_cell_lymphoma	0.999999999982072	-1.79284916308638e-11	272	0	0	3	17775
acral	acral	0.999999999982072	-1.79284916308638e-11	272	0	0	3	17775
thyroid-carcinoma-medullary_carcinoma	thyroid-carcinoma-medullary_carcinoma	0.999999999982429	-1.75709666653355e-11	300	0	0	3	17775
medullary_carcinoma	medullary_carcinoma	0.999999999982429	-1.75709666653355e-11	300	0	0	3	17775
testis-germ_cell_tumour-seminoma	testis-germ_cell_tumour-seminoma	0.999999999982553	-1.74471308575638e-11	673	0	0	3	17775
astrocytoma_Grade_II	astrocytoma_Grade_II	0.999999999982572	-1.74279690749431e-11	633	0	0	3	17775
left_upper_lobe	left_upper_lobe	0.999999999982586	-1.74140310393758e-11	588	0	0	3	17775
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-blastic_plasmacytoid_dendritic_cell_neoplasm	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-blastic_plasmacytoid_dendritic_cell_neoplasm	0.99999999998282	-1.71798244498034e-11	34	0	0	3	17775
benign_melanocytic_nevus	benign_melanocytic_nevus	0.99999999998282	-1.71798244498034e-11	34	0	0	3	17775
mouth_floor	mouth_floor	0.99999999998282	-1.71798244498034e-11	34	0	0	3	17775
