TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
1.10.1450.10	-	0.0864694676017996	-2.44796390305663	5	1	0.00558659217877095	179	9988	7105	TSPAN6
1.10.245.10	-	0.0864694676017996	-2.44796390305663	5	1	0.00558659217877095	179	9988	4193	MDM2
2.60.40.1260	-	0.0864694676017996	-2.44796390305663	5	1	0.00558659217877095	179	9988	4000	LMNA
1.20.1270.50	-	0.0864694676017996	-2.44796390305663	5	1	0.00558659217877095	179	9988	4125	MAN2B1
3.30.1050.10	-	0.0864694676017996	-2.44796390305663	5	1	0.00558659217877095	179	9988	84263	HSDL2
3.20.110.10	-	0.0864694676017996	-2.44796390305663	5	1	0.00558659217877095	179	9988	4125	MAN2B1
3.90.215.10	-	0.100266369353184	-2.29992494080651	30	2	0.0111731843575419	179	9988	79937,51129	CNTNAP3,ANGPTL4
3.90.1290.10	-	0.10284951020392	-2.27448842513156	6	1	0.00558659217877095	179	9988	2125	EVPL
2.60.40.690	-	0.10284951020392	-2.27448842513156	6	1	0.00558659217877095	179	9988	135228	CD109
2.170.130.20	-	0.10284951020392	-2.27448842513156	6	1	0.00558659217877095	179	9988	1690	COCH
2.60.40.720	-	0.10284951020392	-2.27448842513156	6	1	0.00558659217877095	179	9988	860	RUNX2
1.20.990.10	-	0.10284951020392	-2.27448842513156	6	1	0.00558659217877095	179	9988	5447	POR
4.10.40.20	-	0.10284951020392	-2.27448842513156	6	1	0.00558659217877095	179	9988	3489	IGFBP6
2.160.20.10	-	0.10284951020392	-2.27448842513156	6	1	0.00558659217877095	179	9988	57214	CEMIP
3.40.50.1110	-	0.10284951020392	-2.27448842513156	6	1	0.00558659217877095	179	9988	313	AOAH
1.20.1050.20	-	0.118937462289252	-2.12915745098939	7	1	0.00558659217877095	179	9988	6773	STAT2
3.30.450.40	-	0.118937462289252	-2.12915745098939	7	1	0.00558659217877095	179	9988	10846	PDE10A
2.60.40.630	-	0.118937462289252	-2.12915745098939	7	1	0.00558659217877095	179	9988	6773	STAT2
2.60.40.360	-	0.118937462289252	-2.12915745098939	7	1	0.00558659217877095	179	9988	56180	MOSPD1
1.10.225.10	-	0.118937462289252	-2.12915745098939	7	1	0.00558659217877095	179	9988	313	AOAH
1.10.532.10	-	0.118937462289252	-2.12915745098939	7	1	0.00558659217877095	179	9988	6773	STAT2
1.10.3860.10	-	0.118937462289252	-2.12915745098939	7	1	0.00558659217877095	179	9988	6505	SLC1A1
3.80.20.20	-	0.118937462289252	-2.12915745098939	7	1	0.00558659217877095	179	9988	1956	EGFR
1.50.10.50	-	0.118937462289252	-2.12915745098939	7	1	0.00558659217877095	179	9988	4121	MAN1A1
2.60.40.150	-	0.121657370269056	-2.10654662573454	146	5	0.0279329608938547	179	9988	5588,5551,23025,5290,8821	PRKCQ,PRF1,UNC13A,PIK3CA,INPP4B
3.40.50.410	-	0.130409966168052	-2.03707220474092	70	3	0.0167597765363128	179	9988	10484,1690,3691	SEC23A,COCH,ITGB4
3.30.505.10	-	0.141505044752008	-1.9554199105767	112	4	0.0223463687150838	179	9988	84951,23371,3635,6773	TNS4,TNS2,INPP5D,STAT2
1.25.40.70	-	0.150257722915054	-1.89540330645481	9	1	0.00558659217877095	179	9988	5290	PIK3CA
3.40.50.300	-	0.164288327392596	-1.80613230093868	733	17	0.0949720670391061	179	9988	5865,6819,54863,523,10123,1660,9077,58480,85441,26154,5825,5243,8714,50808,79659,317,5874	RAB3B,SULT1C2,TOR4A,ATP6V1A,ARL4C,DHX9,DIRAS3,RHOU,HELZ2,ABCA12,ABCD3,ABCB1,ABCC3,AK3,DYNC2H1,APAF1,RAB27B
3.40.50.360	-	0.165500118702004	-1.79878336693263	10	1	0.00558659217877095	179	9988	5447	POR
1.50.10.20	-	0.180470601638295	-1.71218738628426	11	1	0.00558659217877095	179	9988	135228	CD109
2.60.40.670	-	0.180470601638295	-1.71218738628426	11	1	0.00558659217877095	179	9988	57537	SORCS2
3.40.50.2020	-	0.195173995681402	-1.63386383272284	12	1	0.00558659217877095	179	9988	5631	PRPS1
2.60.34.10	-	0.209615039663012	-1.56248257499203	13	1	0.00558659217877095	179	9988	3304	HSPA1B
1.20.1270.10	-	0.209615039663012	-1.56248257499203	13	1	0.00558659217877095	179	9988	3304	HSPA1B
1.10.220.10	-	0.209615039663012	-1.56248257499203	13	1	0.00558659217877095	179	9988	301	ANXA1
2.60.40.420	-	0.209615039663012	-1.56248257499203	13	1	0.00558659217877095	179	9988	1948	EFNB2
3.10.20.30	-	0.209615039663012	-1.56248257499203	13	1	0.00558659217877095	179	9988	4719	NDUFS1
1.20.1080.10	-	0.223798388824449	-1.49700968230606	14	1	0.00558659217877095	179	9988	360	AQP3
3.10.120.10	-	0.223798388824449	-1.49700968230606	14	1	0.00558659217877095	179	9988	80777	CYB5B
3.40.50.1460	-	0.223798388824449	-1.49700968230606	14	1	0.00558659217877095	179	9988	837	CASP4
2.60.120.200	-	0.232773473369919	-1.4576895156227	93	3	0.0167597765363128	179	9988	64084,3910,79937	CLSTN2,LAMA4,CNTNAP3
1.50.40.10	-	0.245550116235314	-1.4042542131298	53	2	0.0111731843575419	179	9988	284439,6576	SLC25A42,SLC25A1
1.10.1070.11	-	0.251410214344848	-1.38066935379914	16	1	0.00558659217877095	179	9988	5290	PIK3CA
2.60.40.820	-	0.264847596176996	-1.32860072720045	17	1	0.00558659217877095	179	9988	6926	TBX3
4.10.800.10	-	0.264847596176996	-1.32860072720045	17	1	0.00558659217877095	179	9988	3489	IGFBP6
1.10.630.10	-	0.272224399701079	-1.30112855390965	57	2	0.0111731843575419	179	9988	1591,66002	CYP24A1,CYP4F12
3.40.309.10	-	0.291006975357022	-1.23440804179888	19	1	0.00558659217877095	179	9988	220	ALDH1A3
3.40.605.10	-	0.291006975357022	-1.23440804179888	19	1	0.00558659217877095	179	9988	220	ALDH1A3
4.10.70.10	-	0.303737414854615	-1.19159171776313	20	1	0.00558659217877095	179	9988	8728	ADAM19
3.30.565.10	-	0.316240525086732	-1.15125219958928	21	1	0.00558659217877095	179	9988	79710	MORC4
3.90.226.10	-	0.316240525086732	-1.15125219958928	21	1	0.00558659217877095	179	9988	1891	ECH1
2.60.40.790	-	0.316240525086732	-1.15125219958928	21	1	0.00558659217877095	179	9988	51495	HACD3
1.10.10.10	-	0.334753888312145	-1.09435967890805	213	5	0.0279329608938547	179	9988	221937,2115,2296,3659,64798	FOXK1,ETV1,FOXC1,IRF1,DEPTOR
3.30.530.20	-	0.340580834619947	-1.07710278180254	23	1	0.00558659217877095	179	9988	9600	PITPNM1
3.40.50.10190	-	0.340580834619947	-1.07710278180254	23	1	0.00558659217877095	179	9988	672	BRCA1
3.40.525.10	-	0.340580834619947	-1.07710278180254	23	1	0.00558659217877095	179	9988	158471	PRUNE2
2.110.10.10	-	0.340580834619947	-1.07710278180254	23	1	0.00558659217877095	179	9988	4325	MMP16
2.10.90.10	-	0.345063204667811	-1.06402767679452	68	2	0.0111731843575419	179	9988	650,9518	BMP2,GDF15
4.10.530.10	-	0.352425895388343	-1.04291490467904	24	1	0.00558659217877095	179	9988	51129	ANGPTL4
3.10.250.10	-	0.364059352313656	-1.0104383688308	25	1	0.00558659217877095	179	9988	8492	PRSS12
2.30.29.30	-	0.369399792920751	-0.995875771799855	379	8	0.0446927374301676	179	9988	84951,23683,122786,79156,6641,7074,23371,9475	TNS4,PRKD3,FRMD6,PLEKHF1,SNTB1,TIAM1,TNS2,ROCK2
2.10.110.10	-	0.371034929539709	-0.991459071103788	72	2	0.0111731843575419	179	9988	10529,10611	NEBL,PDLIM5
1.10.10.60	-	0.374343509119161	-0.982581429525725	276	6	0.0335195530726257	179	9988	5087,6935,4488,23314,4487,3200	PBX1,ZEB1,MSX2,SATB2,MSX1,HOXA3
3.60.10.10	-	0.375484964665283	-0.97953684941773	26	1	0.00558659217877095	179	9988	3635	INPP5D
1.10.260.40	-	0.386706425347805	-0.950089464660522	27	1	0.00558659217877095	179	9988	23314	SATB2
3.30.160.20	-	0.386706425347805	-0.950089464660522	27	1	0.00558659217877095	179	9988	1660	DHX9
3.60.21.10	-	0.419181854282766	-0.869450433451397	30	1	0.00558659217877095	179	9988	4907	NT5E
3.40.390.10	-	0.421667744362075	-0.863537610692504	80	2	0.0111731843575419	179	9988	8728,4325	ADAM19,MMP16
3.90.550.10	-	0.427854163722196	-0.848972880431884	81	2	0.0111731843575419	179	9988	3038,29926	HAS3,GMPPA
3.40.720.10	-	0.429622349162464	-0.844848713950549	31	1	0.00558659217877095	179	9988	79642	ARSJ
4.10.1000.10	-	0.439876200683922	-0.821261953741564	32	1	0.00558659217877095	179	9988	677	ZFP36L1
2.60.200.20	-	0.479090662932203	-0.735865424048983	36	1	0.00558659217877095	179	9988	221937	FOXK1
3.20.20.80	-	0.479090662932203	-0.735865424048983	36	1	0.00558659217877095	179	9988	2517	FUCA1
1.20.1050.10	-	0.497661568150588	-0.697835015004952	38	1	0.00558659217877095	179	9988	2941	GSTA4
1.10.238.10	-	0.500595009374934	-0.691957869321145	260	5	0.0279329608938547	179	9988	6281,6275,6773,6277,7447	S100A10,S100A4,STAT2,S100A6,VSNL1
2.120.10.30	-	0.506698611288559	-0.679838907201564	39	1	0.00558659217877095	179	9988	53353	LRP1B
3.40.630.30	-	0.51557397048176	-0.662474493129087	40	1	0.00558659217877095	179	9988	6303	SAT1
1.10.472.10	-	0.51557397048176	-0.662474493129087	40	1	0.00558659217877095	179	9988	900	CCNG1
2.130.10.10	-	0.535238631160016	-0.62504259198077	327	6	0.0335195530726257	179	9988	7088,23312,223117,1643,317,10371	TLE1,DMXL2,SEMA3D,DDB2,APAF1,SEMA3A
1.10.150.50	-	0.559436210883613	-0.580825768661778	104	2	0.0111731843575419	179	9988	1912,389432	PHC2,SAMD5
4.10.400.10	-	0.565588348059703	-0.569888765637963	46	1	0.00558659217877095	179	9988	53353	LRP1B
4.10.280.10	-	0.569822159317064	-0.562430968034175	106	2	0.0111731843575419	179	9988	3397,196	ID1,AHR
3.30.420.10	-	0.581090966678742	-0.542847965231435	48	1	0.00558659217877095	179	9988	64782	AEN
1.20.80.10	-	0.588634700766203	-0.529949490169927	49	1	0.00558659217877095	179	9988	122786	FRMD6
1.10.287.110	-	0.588634700766203	-0.529949490169927	49	1	0.00558659217877095	179	9988	4189	DNAJB9
1.20.1250.10	-	0.596043332281958	-0.517441909388609	50	1	0.00558659217877095	179	9988	3976	LIF
2.120.10.80	-	0.603319267426031	-0.505308757320654	51	1	0.00558659217877095	179	9988	8507	ENC1
2.60.120.290	-	0.610464869837731	-0.493534530350394	52	1	0.00558659217877095	179	9988	114788	CSMD3
1.10.30.10	-	0.610464869837731	-0.493534530350394	52	1	0.00558659217877095	179	9988	6662	SOX9
3.30.40.10	-	0.675289331194435	-0.392614041142407	438	7	0.0391061452513966	179	9988	50862,79156,54894,4193,672,79083,23220	RNF141,PLEKHF1,RNF43,MDM2,BRCA1,MLPH,DTX4
1.25.40.10	-	0.680020803729869	-0.385631887559567	194	3	0.0167597765363128	179	9988	51434,2189,10513	ANAPC7,FANCG,APPBP2
3.40.50.1000	-	0.681100058562055	-0.384046054753286	63	1	0.00558659217877095	179	9988	9600	PITPNM1
1.10.555.10	-	0.698046753835335	-0.359469195890883	66	1	0.00558659217877095	179	9988	23526	HMHA1
1.10.20.10	-	0.719257090681279	-0.329536418161425	70	1	0.00558659217877095	179	9988	55766	H2AFJ
1.10.418.10	-	0.724323936909553	-0.322516559991233	71	1	0.00558659217877095	179	9988	1266	CNN3
1.20.900.10	-	0.724323936909553	-0.322516559991233	71	1	0.00558659217877095	179	9988	7074	TIAM1
2.60.120.260	-	0.734186418590509	-0.308992306332789	73	1	0.00558659217877095	179	9988	79937	CNTNAP3
3.90.190.10	-	0.794063337614658	-0.230592050620943	87	1	0.00558659217877095	179	9988	23371	TNS2
3.10.100.10	-	0.83152660099606	-0.184491989284133	98	1	0.00558659217877095	179	9988	960	CD44
2.60.40.10	-	0.845981981166209	-0.167257218460647	661	9	0.0502793296089385	179	9988	81607,6892,25945,162282,223117,3691,10371,214,2152	PVRL4,TAPBP,PVRL3,ANKFN1,SEMA3D,ITGB4,SEMA3A,ALCAM,F3
2.60.40.60	-	0.874247477740778	-0.134391788097686	114	1	0.00558659217877095	179	9988	64084	CLSTN2
3.40.50.150	-	0.876527172017587	-0.131787574510841	115	1	0.00558659217877095	179	9988	25840	METTL7A
3.40.30.10	-	0.891374577366835	-0.114990538769992	122	1	0.00558659217877095	179	9988	2941	GSTA4
1.25.10.10	-	0.894167659566504	-0.111861982726807	210	2	0.0111731843575419	179	9988	23223,160	RRP12,AP2A1
1.25.40.20	-	0.940784222194712	-0.0610414726047719	249	2	0.0111731843575419	179	9988	57037,162282	ANKMY2,ANKFN1
3.30.160.60	-	0.985107078887533	-0.0150049341880107	679	6	0.0335195530726257	179	9988	6935,7546,129025,7071,91392,80818	ZEB1,ZIC2,ZNF280A,KLF10,ZNF502,ZNF436
3.30.70.330	-	0.98809145696403	-0.0119800177410428	242	1	0.00558659217877095	179	9988	1153	CIRBP
1.10.1040.10	-	0.999999999991793	-8.20724295905799e-12	10	0	0	179	9988
3.40.50.880	-	0.999999999991793	-8.20724295905799e-12	10	0	0	179	9988
1.10.220.60	-	0.999999999991793	-8.20724295905799e-12	10	0	0	179	9988
2.30.30.190	-	0.999999999991793	-8.20724295905799e-12	10	0	0	179	9988
3.90.810.10	-	0.999999999991793	-8.20724295905799e-12	10	0	0	179	9988
3.10.129.10	-	0.999999999991793	-8.20724295905799e-12	10	0	0	179	9988
3.30.1370.50	-	0.999999999991793	-8.20724295905799e-12	10	0	0	179	9988
2.60.40.340	-	0.999999999991793	-8.20724295905799e-12	10	0	0	179	9988
1.10.640.10	-	0.999999999991793	-8.20724295905799e-12	10	0	0	179	9988
1.20.1510.10	-	0.999999999991793	-8.20724295905799e-12	10	0	0	179	9988
3.40.47.10	-	0.999999999991793	-8.20724295905799e-12	10	0	0	179	9988
2.40.70.10	-	0.999999999991793	-8.20724295905799e-12	10	0	0	179	9988
3.30.1330.20	-	0.999999999992089	-7.91149978563725e-12	20	0	0	179	9988
3.40.50.1240	-	0.999999999992089	-7.91149978563725e-12	20	0	0	179	9988
3.60.40.10	-	0.999999999992089	-7.91149978563725e-12	20	0	0	179	9988
2.40.155.10	-	0.999999999996961	-3.03896510294275e-12	11	0	0	179	9988
3.40.50.200	-	0.999999999996961	-3.03896510294275e-12	11	0	0	179	9988
2.60.40.1120	-	0.999999999996961	-3.03896510294275e-12	11	0	0	179	9988
3.40.800.20	-	0.999999999996961	-3.03896510294275e-12	11	0	0	179	9988
3.40.50.800	-	0.999999999996961	-3.03896510294275e-12	11	0	0	179	9988
3.30.260.10	-	0.999999999996961	-3.03896510294275e-12	11	0	0	179	9988
3.30.750.24	-	0.999999999996961	-3.03896510294275e-12	11	0	0	179	9988
3.40.50.1220	-	0.999999999996961	-3.03896510294275e-12	11	0	0	179	9988
1.20.58.280	-	0.999999999996961	-3.03896510294275e-12	11	0	0	179	9988
1.10.730.10	-	0.999999999996961	-3.03896510294275e-12	11	0	0	179	9988
3.30.70.590	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.20.20.220	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.1670.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.20.20.330	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.150.160	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.150.310	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.60.120.310	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.20.28.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.90.470.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.20.1050.40	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.1520.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.287.100	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.1280.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.40.15.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.10.580	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.30.1360.40	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.90.570.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.10.140	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.90.1300.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.30.70.60	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.90.1600.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.30.70.580	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.90.280.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.10.430	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.20.120.310	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.3260.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.30.70.660	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.170.150.20	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.30.70.600	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.60.120.230	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.30.1380.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.30.300.20	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.170.150.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.70.50.40	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.40.470.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.40.50.10260	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.30.1390.20	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.102.10.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.810.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.20.930.20	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.20.91.20	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
4.10.640.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.30.110.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.10.290.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.90.1110.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.40.50.90	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.20.1160.11	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.1370.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.70.98.20	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
4.10.320.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
4.10.630.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.40.1060.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.30.110.20	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.287.700	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.90.182.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.40.800.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.3730.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.30.499.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.30.1490.140	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
4.10.91.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.10.330.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.20.19.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.60.40.200	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.40.50.1380	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
4.10.1170.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
4.10.170.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.60.120.340	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.30.1490.40	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.40.270.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.90.340.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.40.37.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.70.50.30	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.40.50.10420	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.287.40	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.90.650.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.357.20	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.90.1170.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.30.1390.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.30.190.20	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.60.120.330	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.30.740.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.1160.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.238.110	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.40.710.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.40.50.10130	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.20.140.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
4.10.1130.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.150.110	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.40.50.10380	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
1.10.3520.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
2.40.50.150	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.20.20.60	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.90.950.10	-	1.00000000000114	1.14172045722374e-12	3	0	0	179	9988
3.40.50.1910	-	1.00000000000143	1.4332288616562e-12	8	0	0	179	9988
1.10.472.30	-	1.00000000000143	1.4332288616562e-12	8	0	0	179	9988
3.90.520.10	-	1.00000000000143	1.4332288616562e-12	8	0	0	179	9988
2.60.120.590	-	1.00000000000143	1.4332288616562e-12	8	0	0	179	9988
1.10.950.10	-	1.00000000000143	1.4332288616562e-12	8	0	0	179	9988
1.50.10.10	-	1.00000000000143	1.4332288616562e-12	8	0	0	179	9988
1.10.3840.10	-	1.00000000000143	1.4332288616562e-12	8	0	0	179	9988
3.30.810.10	-	1.00000000000143	1.4332288616562e-12	8	0	0	179	9988
3.90.290.10	-	1.00000000000143	1.4332288616562e-12	8	0	0	179	9988
1.20.140.30	-	1.00000000000143	1.4332288616562e-12	8	0	0	179	9988
2.30.29.40	-	1.00000000000143	1.4332288616562e-12	8	0	0	179	9988
3.30.800.10	-	1.00000000000143	1.4332288616562e-12	8	0	0	179	9988
3.30.70.340	-	1.00000000000143	1.4332288616562e-12	8	0	0	179	9988
2.30.40.10	-	1.00000000000143	1.4332288616562e-12	8	0	0	179	9988
4.10.1060.10	-	1.00000000000143	1.4332288616562e-12	8	0	0	179	9988
1.10.287.370	-	1.00000000000143	1.4332288616562e-12	8	0	0	179	9988
