TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
3.40.50.150	-	0.208854220670418	-1.56611877914371	115	8	0.0161943319838057	494	9988	6723,8731,79823,91801,221078,24140,79828,10196	SRM,RNMT,CAMKMT,ALKBH8,NSUN6,FTSJ1,METTL8,PRMT3
1.10.565.10	-	0.212135997834714	-1.55052771076245	48	4	0.00809716599190283	494	9988	7026,2649,5468,7025	NR2F2,NR6A1,PPARG,NR2F1
1.10.1450.10	-	0.224055182564049	-1.49586290673409	5	1	0.00202429149797571	494	9988	10100	TSPAN2
3.30.70.890	-	0.224055182564049	-1.49586290673409	5	1	0.00202429149797571	494	9988	2585	GALK2
3.40.350.10	-	0.224055182564049	-1.49586290673409	5	1	0.00202429149797571	494	9988	7511	XPNPEP1
3.30.1050.10	-	0.224055182564049	-1.49586290673409	5	1	0.00202429149797571	494	9988	84263	HSDL2
1.10.1900.10	-	0.224055182564049	-1.49586290673409	5	1	0.00202429149797571	494	9988	51366	UBR5
2.30.130.10	-	0.224055182564049	-1.49586290673409	5	1	0.00202429149797571	494	9988	221078	NSUN6
3.30.1520.10	-	0.23341603335813	-1.45493286672415	50	4	0.00809716599190283	494	9988	54899,26750,9644,92017	PXK,RPS6KC1,SH3PXD2A,SNX29
2.40.50.140	-	0.236196551154263	-1.44309097670455	67	5	0.0101214574898785	494	9988	79731,55133,22984,8565,4174	NARS2,SRBD1,PDCD11,YARS,MCM5
1.10.30.10	-	0.25518344123888	-1.36577261504424	52	4	0.00809716599190283	494	9988	115098,6659,1107,6934	CCDC124,SOX4,CHD3,TCF7L2
3.40.1190.20	-	0.262452131357521	-1.33768657031272	6	1	0.00202429149797571	494	9988	132	ADK
1.20.120.550	-	0.262452131357521	-1.33768657031272	6	1	0.00202429149797571	494	9988	4257	MGST1
2.60.40.720	-	0.262452131357521	-1.33768657031272	6	1	0.00202429149797571	494	9988	861	RUNX1
2.140.10.30	-	0.262452131357521	-1.33768657031272	6	1	0.00202429149797571	494	9988	1803	DPP4
2.160.20.10	-	0.262452131357521	-1.33768657031272	6	1	0.00202429149797571	494	9988	57214	CEMIP
1.25.10.30	-	0.262452131357521	-1.33768657031272	6	1	0.00202429149797571	494	9988	6262	RYR2
3.30.310.10	-	0.262452131357521	-1.33768657031272	6	1	0.00202429149797571	494	9988	162	AP1B1
3.40.50.1110	-	0.262452131357521	-1.33768657031272	6	1	0.00202429149797571	494	9988	91523	PCED1B
3.30.920.20	-	0.262452131357521	-1.33768657031272	6	1	0.00202429149797571	494	9988	667	DST
1.20.900.10	-	0.273959971012354	-1.29477327446221	71	5	0.0101214574898785	494	9988	84033,23365,23268,25894,7204	OBSCN,ARHGEF12,DNMBP,PLEKHG4,TRIO
1.10.533.10	-	0.277272172318906	-1.28275568365385	89	6	0.0121457489878543	494	9988	317,8738,27242,287,329,843	APAF1,CRADD,TNFRSF21,ANK2,BIRC2,CASP10
3.30.1370.10	-	0.289749858875881	-1.23873728381716	38	3	0.00607287449392713	494	9988	10644,51008,10643	IGF2BP2,ASCC1,IGF2BP3
4.10.1040.10	-	0.298952697092917	-1.20746992180959	7	1	0.00202429149797571	494	9988	1761	DMRT1
2.60.40.360	-	0.298952697092917	-1.20746992180959	7	1	0.00202429149797571	494	9988	56180	MOSPD1
3.10.260.20	-	0.298952697092917	-1.20746992180959	7	1	0.00202429149797571	494	9988	6498	SKIL
1.10.720.40	-	0.298952697092917	-1.20746992180959	7	1	0.00202429149797571	494	9988	7112	TMPO
1.50.10.50	-	0.298952697092917	-1.20746992180959	7	1	0.00202429149797571	494	9988	4121	MAN1A1
2.120.10.30	-	0.303471632865639	-1.19246713952092	39	3	0.00607287449392713	494	9988	55714,53353,5066	TENM3,LRP1B,PAM
1.10.238.10	-	0.305990543907406	-1.18420107977062	260	15	0.0303643724696356	494	9988	667,7134,6281,23140,7447,85409,8604,6262,57402,23236,79888,54997,50859,140576,6709	DST,TNNC1,S100A10,ZZEF1,VSNL1,NKD2,SLC25A12,RYR2,S100A14,PLCB1,LPCAT1,TESC,SPOCK3,S100A16,SPTAN1
4.10.60.10	-	0.315956632564174	-1.15215031353429	23	2	0.00404858299595142	494	9988	23089,84186	PEG10,ZCCHC7
2.110.10.10	-	0.315956632564174	-1.15215031353429	23	2	0.00404858299595142	494	9988	4325,4323	MMP16,MMP14
2.30.42.10	-	0.324187900250576	-1.12643199224448	150	9	0.0182186234817814	494	9988	9124,143098,54221,27111,113146,5775,1742,23365,10611	PDLIM1,MPP7,SNTG2,SDCBP2,AHNAK2,PTPN4,DLG4,ARHGEF12,PDLIM5
3.40.50.1910	-	0.333650359401676	-1.0976616624514	8	1	0.00202429149797571	494	9988	152579	SCFD2
1.10.472.30	-	0.333650359401676	-1.0976616624514	8	1	0.00202429149797571	494	9988	23469	PHF3
2.60.120.590	-	0.333650359401676	-1.0976616624514	8	1	0.00202429149797571	494	9988	91801	ALKBH8
1.10.950.10	-	0.333650359401676	-1.0976616624514	8	1	0.00202429149797571	494	9988	6840	SVIL
3.30.810.10	-	0.333650359401676	-1.0976616624514	8	1	0.00202429149797571	494	9988	5305	PIP4K2A
3.30.800.10	-	0.333650359401676	-1.0976616624514	8	1	0.00202429149797571	494	9988	5305	PIP4K2A
4.10.1060.10	-	0.333650359401676	-1.0976616624514	8	1	0.00202429149797571	494	9988	2521	FUS
1.10.1170.10	-	0.333650359401676	-1.0976616624514	8	1	0.00202429149797571	494	9988	329	BIRC2
4.10.1110.10	-	0.333650359401676	-1.0976616624514	8	1	0.00202429149797571	494	9988	60685	ZFAND3
3.60.20.10	-	0.334412538906303	-1.0953799017452	24	2	0.00404858299595142	494	9988	5682,440	PSMA1,ASNS
4.10.530.10	-	0.334412538906303	-1.0953799017452	24	2	0.00404858299595142	494	9988	51129,285	ANGPTL4,ANGPT2
1.25.10.10	-	0.345189648539388	-1.06366130707245	210	12	0.0242914979757085	494	9988	55130,26953,3836,23287,79613,23534,64374,162,23214,57492,51194,9933	ARMC4,RANBP6,KPNA1,AGTPBP1,TANGO6,TNPO3,SIL1,AP1B1,XPO6,ARID1B,IPO11,PUM3
2.130.10.10	-	0.353462839402246	-1.03997692108847	327	18	0.0364372469635627	494	9988	23312,79446,80232,83939,84940,25929,57539,8925,253769,23335,10512,317,6907,11151,8816,84916,10391,27339	DMXL2,WDR25,WDR26,EIF2A,CORO6,GEMIN5,WDR35,HERC1,WDR27,WDR7,SEMA3C,APAF1,TBL1X,CORO1A,DCAF5,UTP4,CORO2B,PRPF19
3.90.230.10	-	0.366633998935951	-1.00339120664392	9	1	0.00202429149797571	494	9988	7511	XPNPEP1
3.40.1100.10	-	0.366633998935951	-1.00339120664392	9	1	0.00202429149797571	494	9988	9497	SLC4A7
1.20.1540.10	-	0.366633998935951	-1.00339120664392	9	1	0.00202429149797571	494	9988	84236	RHBDD1
3.90.550.10	-	0.37232876554381	-0.987978036667553	81	5	0.0101214574898785	494	9988	55568,8891,3038,729920,9215	GALNT10,EIF2B3,HAS3,ISPD,LARGE
3.90.79.10	-	0.388770891567379	-0.944765076566405	27	2	0.00404858299595142	494	9988	3422,4595	IDI1,MUTYH
1.10.1040.10	-	0.397988123046362	-0.921333115735023	10	1	0.00202429149797571	494	9988	5226	PGD
3.40.50.360	-	0.397988123046362	-0.921333115735023	10	1	0.00202429149797571	494	9988	55253	TYW1
3.10.129.10	-	0.397988123046362	-0.921333115735023	10	1	0.00202429149797571	494	9988	26027	ACOT11
1.10.640.10	-	0.397988123046362	-0.921333115735023	10	1	0.00202429149797571	494	9988	7837	PXDN
1.20.1510.10	-	0.397988123046362	-0.921333115735023	10	1	0.00202429149797571	494	9988	148867	SLC30A7
2.60.40.670	-	0.427793080675195	-0.849115656669416	11	1	0.00202429149797571	494	9988	57537	SORCS2
1.20.58.280	-	0.427793080675195	-0.849115656669416	11	1	0.00202429149797571	494	9988	26750	RPS6KC1
1.10.730.10	-	0.427793080675195	-0.849115656669416	11	1	0.00202429149797571	494	9988	4141	MARS
1.20.80.10	-	0.439447142705763	-0.822237835970633	49	3	0.00607287449392713	494	9988	5775,5962,4647	PTPN4,RDX,MYO7A
1.10.840.10	-	0.441076806502319	-0.8185362542958	30	2	0.00404858299595142	494	9988	51195,10045	RAPGEFL1,SH2D3A
3.90.890.10	-	0.456125266531161	-0.784987799887717	12	1	0.00202429149797571	494	9988	7187	TRAF3
1.20.90.10	-	0.456125266531161	-0.784987799887717	12	1	0.00202429149797571	494	9988	81579	PLA2G12A
3.10.390.10	-	0.456125266531161	-0.784987799887717	12	1	0.00202429149797571	494	9988	6498	SKIL
1.10.540.10	-	0.483057315271755	-0.727619967210805	13	1	0.00202429149797571	494	9988	51	ACOX1
2.10.10.10	-	0.483057315271755	-0.727619967210805	13	1	0.00202429149797571	494	9988	2335	FN1
3.40.50.20	-	0.483057315271755	-0.727619967210805	13	1	0.00202429149797571	494	9988	2618	GART
2.60.34.10	-	0.483057315271755	-0.727619967210805	13	1	0.00202429149797571	494	9988	3304	HSPA1B
1.20.1270.10	-	0.483057315271755	-0.727619967210805	13	1	0.00202429149797571	494	9988	3304	HSPA1B
2.60.40.420	-	0.483057315271755	-0.727619967210805	13	1	0.00202429149797571	494	9988	1948	EFNB2
3.10.20.30	-	0.483057315271755	-0.727619967210805	13	1	0.00202429149797571	494	9988	6897	TARS
1.50.40.10	-	0.491241103374787	-0.710820226141208	53	3	0.00607287449392713	494	9988	8604,6576,788	SLC25A12,SLC25A1,SLC25A20
1.10.10.60	-	0.500846432962664	-0.691455745917053	276	14	0.0283400809716599	494	9988	54386,85464,4488,79618,4487,1523,3200,5451,5087,6935,8538,23314,23126,283078	TERF2IP,SSH2,MSX2,HMBOX1,MSX1,CUX1,HOXA3,POU2F1,PBX1,ZEB1,BARX2,SATB2,POGZ,MKX
1.20.930.10	-	0.508658286317351	-0.675978831071278	14	1	0.00202429149797571	494	9988	6924	TCEB3
2.60.210.10	-	0.508658286317351	-0.675978831071278	14	1	0.00202429149797571	494	9988	7187	TRAF3
