TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
human chr7q33	human chr7q33	0.999999999931118	-6.88816418980688e-11	26	0	0	15	26250
human chr1q43	human chr1q43	0.999999999931118	-6.88816418980688e-11	26	0	0	15	26250
human chr12q23.3	human chr12q23.3	0.999999999931118	-6.88816418980688e-11	26	0	0	15	26250
human chr5q15	human chr5q15	0.999999999931118	-6.88816418980688e-11	26	0	0	15	26250
human chr2p25.1	human chr2p25.1	0.999999999931118	-6.88816418980688e-11	26	0	0	15	26250
human chr3p25.1	human chr3p25.1	0.999999999931118	-6.88816418980688e-11	26	0	0	15	26250
human chr11q23.3	human chr11q23.3	0.999999999935536	-6.44644284089927e-11	62	0	0	15	26250
human chr11p11.2	human chr11p11.2	0.999999999935536	-6.44644284089927e-11	62	0	0	15	26250
human chr3q25.1	human chr3q25.1	0.999999999937365	-6.26351969733733e-11	28	0	0	15	26250
human chr8q24.13	human chr8q24.13	0.999999999937365	-6.26351969733733e-11	28	0	0	15	26250
human chr3q28	human chr3q28	0.999999999937365	-6.26351969733733e-11	28	0	0	15	26250
human chr5q33.1	human chr5q33.1	0.999999999937365	-6.26351969733733e-11	28	0	0	15	26250
human chr17q23.3	human chr17q23.3	0.999999999937365	-6.26351969733733e-11	28	0	0	15	26250
human chr17q24.2	human chr17q24.2	0.999999999937365	-6.26351969733733e-11	28	0	0	15	26250
human chr4q21.1	human chr4q21.1	0.999999999937365	-6.26351969733733e-11	28	0	0	15	26250
human chr15q21.1	human chr15q21.1	0.999999999937365	-6.26351969733733e-11	28	0	0	15	26250
human chr3q13.2	human chr3q13.2	0.999999999937365	-6.26351969733733e-11	28	0	0	15	26250
human chr9q31.1	human chr9q31.1	0.999999999937365	-6.26351969733733e-11	28	0	0	15	26250
human chr10q11.22	human chr10q11.22	0.999999999937365	-6.26351969733733e-11	28	0	0	15	26250
human chr5q33.3	human chr5q33.3	0.999999999937365	-6.26351969733733e-11	28	0	0	15	26250
human chr5q14.1	human chr5q14.1	0.999999999939809	-6.01912897679049e-11	30	0	0	15	26250
human chr2p13.1	human chr2p13.1	0.999999999939809	-6.01912897679049e-11	30	0	0	15	26250
human chr16p12.3	human chr16p12.3	0.999999999939809	-6.01912897679049e-11	30	0	0	15	26250
human chr8q22.1	human chr8q22.1	0.999999999939809	-6.01912897679049e-11	30	0	0	15	26250
human chr11q14.1	human chr11q14.1	0.999999999939809	-6.01912897679049e-11	30	0	0	15	26250
human chr4p14	human chr4p14	0.999999999939809	-6.01912897679049e-11	30	0	0	15	26250
human chr16q24.1	human chr16q24.1	0.999999999939809	-6.01912897679049e-11	30	0	0	15	26250
human chr17p12	human chr17p12	0.999999999939809	-6.01912897679049e-11	30	0	0	15	26250
human chrXq27.3	human chrXq27.3	0.999999999939809	-6.01912897679049e-11	30	0	0	15	26250
human chrXq22.1	human chrXq22.1	0.999999999939809	-6.01912897679049e-11	30	0	0	15	26250
human chr5q35.2	human chr5q35.2	0.999999999939809	-6.01912897679049e-11	30	0	0	15	26250
human chrXp11.4	human chrXp11.4	0.999999999940275	-5.97247159616313e-11	21	0	0	15	26250
human chr7q32.1	human chr7q32.1	0.999999999940275	-5.97247159616313e-11	21	0	0	15	26250
human chr10q24.2	human chr10q24.2	0.999999999940275	-5.97247159616313e-11	21	0	0	15	26250
human chr1q42.2	human chr1q42.2	0.999999999940275	-5.97247159616313e-11	21	0	0	15	26250
human chr10q23.1	human chr10q23.1	0.999999999940275	-5.97247159616313e-11	21	0	0	15	26250
